"title","dayOut","dayIn","timeOut","meanTimeOut","devFromMean"
3,1212616140,1218155820,5539680,117116005.349,-111576325.349
3,1212616260,1485068256,272451996,117116005.349,155335990.651
3,1212616260,1212775860,159600,117116005.349,-116956405.349
3,1212618420,1485068256,272449836,117116005.349,155333830.651
3,1212618420,1214533740,1915320,117116005.349,-115200685.349
3,1212620160,1485068256,272448096,117116005.349,155332090.651
3,1212623580,1485068256,272444676,117116005.349,155328670.651
3,1212624780,1485068256,272443476,117116005.349,155327470.651
3,1212624780,1212716400,91620,117116005.349,-117024385.349
3,1212625320,1485068256,272442936,117116005.349,155326930.651
3,1212625320,1213659060,1033740,117116005.349,-116082265.349
3,1212627420,1485068256,272440836,117116005.349,155324830.651
3,1212627420,1213145880,518460,117116005.349,-116597545.349
3,1212627480,1485068256,272440776,117116005.349,155324770.651
3,1212627480,1216238460,3610980,117116005.349,-113505025.349
3,1212629280,1485068256,272438976,117116005.349,155322970.651
3,1212629280,1213221360,592080,117116005.349,-116523925.349
3,1212629280,1213468980,839700,117116005.349,-116276305.349
3,1212629460,1485068256,272438796,117116005.349,155322790.651
3,1212629460,1213056900,427440,117116005.349,-116688565.349
3,1212631260,1485068256,272436996,117116005.349,155320990.651
3,1212631260,1213747020,1115760,117116005.349,-116000245.349
3,1212633960,1485068256,272434296,117116005.349,155318290.651
3,1212633960,1212783300,149340,117116005.349,-116966665.349
3,1212633960,1213054920,420960,117116005.349,-116695045.349
3,1212634020,1485068256,272434236,117116005.349,155318230.651
3,1212685860,1485068256,272382396,117116005.349,155266390.651
3,1212685860,1485068256,272382396,117116005.349,155266390.651
3,1212685860,1212875340,189480,117116005.349,-116926525.349
3,1212685860,1213206060,520200,117116005.349,-116595805.349
3,1212688380,1485068256,272379876,117116005.349,155263870.651
3,1212688380,1213300500,612120,117116005.349,-116503885.349
3,1212692400,1485068256,272375856,117116005.349,155259850.651
3,1212700200,1485068256,272368056,117116005.349,155252050.651
3,1212700200,1213386120,685920,117116005.349,-116430085.349
3,1212700500,1485068256,272367756,117116005.349,155251750.651
3,1212700500,1485068256,272367756,117116005.349,155251750.651
3,1212700500,1212703800,3300,117116005.349,-117112705.349
3,1212702360,1485068256,272365896,117116005.349,155249890.651
3,1212702360,1213655580,953220,117116005.349,-116162785.349
3,1212702480,1485068256,272365776,117116005.349,155249770.651
3,1212702480,1212787800,85320,117116005.349,-117030685.349
3,1212702480,1213212960,510480,117116005.349,-116605525.349
3,1212702660,1485068256,272365596,117116005.349,155249590.651
3,1212702660,1213922940,1220280,117116005.349,-115895725.349
3,1212703020,1485068256,272365236,117116005.349,155249230.651
3,1212707580,1485068256,272360676,117116005.349,155244670.651
3,1212707580,1213565220,857640,117116005.349,-116258365.349
3,1212707760,1485068256,272360496,117116005.349,155244490.651
3,1212707760,1213927500,1219740,117116005.349,-115896265.349
3,1212707760,1213984920,1277160,117116005.349,-115838845.349
3,1212707940,1485068256,272360316,117116005.349,155244310.651
3,1212707940,1212796680,88740,117116005.349,-117027265.349
3,1212708240,1485068256,272360016,117116005.349,155244010.651
3,1212708240,1213294200,585960,117116005.349,-116530045.349
3,1212708300,1485068256,272359956,117116005.349,155243950.651
3,1212708360,1485068256,272359896,117116005.349,155243890.651
3,1212708360,1213476240,767880,117116005.349,-116348125.349
3,1212708660,1485068256,272359596,117116005.349,155243590.651
3,1212708660,1212972120,263460,117116005.349,-116852545.349
3,1212710880,1485068256,272357376,117116005.349,155241370.651
3,1212710880,1214424720,1713840,117116005.349,-115402165.349
3,1212711060,1485068256,272357196,117116005.349,155241190.651
3,1212711060,1214265420,1554360,117116005.349,-115561645.349
3,1212713520,1485068256,272354736,117116005.349,155238730.651
3,1212713520,1213487820,774300,117116005.349,-116341705.349
3,1212716220,1485068256,272352036,117116005.349,155236030.651
3,1212716220,1213743720,1027500,117116005.349,-116088505.349
3,1212717660,1485068256,272350596,117116005.349,155234590.651
3,1212717660,1213929720,1212060,117116005.349,-115903945.349
3,1212721200,1485068256,272347056,117116005.349,155231050.651
3,1212774480,1485068256,272293776,117116005.349,155177770.651
3,1212774480,1213140960,366480,117116005.349,-116749525.349
3,1212786120,1485068256,272282136,117116005.349,155166130.651
3,1212786120,1213294320,508200,117116005.349,-116607805.349
3,1212786300,1485068256,272281956,117116005.349,155165950.651
3,1212786300,1214964420,2178120,117116005.349,-114937885.349
3,1212787320,1485068256,272280936,117116005.349,155164930.651
3,1212787320,1213117380,330060,117116005.349,-116785945.349
3,1212787560,1485068256,272280696,117116005.349,155164690.651
3,1212787800,1485068256,272280456,117116005.349,155164450.651
3,1212787800,1213740060,952260,117116005.349,-116163745.349
3,1212793980,1485068256,272274276,117116005.349,155158270.651
3,1212793980,1214009460,1215480,117116005.349,-115900525.349
3,1212794640,1485068256,272273616,117116005.349,155157610.651
3,1212794640,1213485060,690420,117116005.349,-116425585.349
3,1212797400,1485068256,272270856,117116005.349,155154850.651
3,1212799860,1485068256,272268396,117116005.349,155152390.651
3,1212799860,1213902300,1102440,117116005.349,-116013565.349
3,1212858600,1485068256,272209656,117116005.349,155093650.651
3,1212858600,1213640640,782040,117116005.349,-116333965.349
3,1212863100,1485068256,272205156,117116005.349,155089150.651
3,1212863100,1213830540,967440,117116005.349,-116148565.349
3,1212870840,1485068256,272197416,117116005.349,155081410.651
3,1212872100,1485068256,272196156,117116005.349,155080150.651
3,1212872100,1214172720,1300620,117116005.349,-115815385.349
3,1212876420,1485068256,272191836,117116005.349,155075830.651
3,1212877440,1485068256,272190816,117116005.349,155074810.651
3,1212877440,1214092920,1215480,117116005.349,-115900525.349
3,1212878760,1485068256,272189496,117116005.349,155073490.651
3,1212879780,1485068256,272188476,117116005.349,155072470.651
3,1212879780,1213930080,1050300,117116005.349,-116065705.349
3,1212884040,1485068256,272184216,117116005.349,155068210.651
3,1212952020,1485068256,272116236,117116005.349,155000230.651
3,1212952020,1213395600,443580,117116005.349,-116672425.349
3,1212958980,1485068256,272109276,117116005.349,154993270.651
3,1212963720,1485068256,272104536,117116005.349,154988530.651
3,1212963720,1213395960,432240,117116005.349,-116683765.349
3,1212964680,1485068256,272103576,117116005.349,154987570.651
3,1212964680,1213469340,504660,117116005.349,-116611345.349
3,1212965280,1485068256,272102976,117116005.349,154986970.651
3,1212965280,1213923060,957780,117116005.349,-116158225.349
3,1212965880,1485068256,272102376,117116005.349,154986370.651
3,1213039860,1485068256,272028396,117116005.349,154912390.651
3,1213039860,1214081040,1041180,117116005.349,-116074825.349
3,1213039860,1214268900,1229040,117116005.349,-115886965.349
3,1213047960,1485068256,272020296,117116005.349,154904290.651
3,1213047960,1213226520,178560,117116005.349,-116937445.349
3,1213050540,1485068256,272017716,117116005.349,154901710.651
3,1213050540,1213817880,767340,117116005.349,-116348665.349
3,1213054380,1485068256,272013876,117116005.349,154897870.651
3,1213056720,1485068256,272011536,117116005.349,154895530.651
3,1213056720,1214069700,1012980,117116005.349,-116103025.349
3,1213060560,1485068256,272007696,117116005.349,154891690.651
3,1213060560,1213479900,419340,117116005.349,-116696665.349
3,1213061580,1485068256,272006676,117116005.349,154890670.651
3,1213061580,1213469100,407520,117116005.349,-116708485.349
3,1213118100,1485068256,271950156,117116005.349,154834150.651
3,1213118100,1485068256,271950156,117116005.349,154834150.651
3,1213118100,1213826220,708120,117116005.349,-116407885.349
3,1213118100,1217200980,4082880,117116005.349,-113033125.349
3,1213118280,1485068256,271949976,117116005.349,154833970.651
3,1213118280,1215556980,2438700,117116005.349,-114677305.349
3,1213119420,1485068256,271948836,117116005.349,154832830.651
3,1213119420,1215455220,2335800,117116005.349,-114780205.349
3,1213119540,1485068256,271948716,117116005.349,154832710.651
3,1213119540,1214256420,1136880,117116005.349,-115979125.349
3,1213124160,1485068256,271944096,117116005.349,154828090.651
3,1213124160,1213401780,277620,117116005.349,-116838385.349
3,1213124160,1213469280,345120,117116005.349,-116770885.349
3,1213131300,1485068256,271936956,117116005.349,154820950.651
3,1213131300,1213471620,340320,117116005.349,-116775685.349
3,1213131600,1485068256,271936656,117116005.349,154820650.651
3,1213131600,1213906380,774780,117116005.349,-116341225.349
3,1213131600,1214102340,970740,117116005.349,-116145265.349
3,1213137480,1485068256,271930776,117116005.349,154814770.651
3,1213138560,1485068256,271929696,117116005.349,154813690.651
3,1213138560,1213238220,99660,117116005.349,-117016345.349
3,1213140360,1485068256,271927896,117116005.349,154811890.651
3,1213152840,1485068256,271915416,117116005.349,154799410.651
3,1213204500,1485068256,271863756,117116005.349,154747750.651
3,1213208940,1485068256,271859316,117116005.349,154743310.651
3,1213208940,1217965140,4756200,117116005.349,-112359805.349
3,1213210620,1485068256,271857636,117116005.349,154741630.651
3,1213210620,1214255700,1045080,117116005.349,-116070925.349
3,1213211940,1485068256,271856316,117116005.349,154740310.651
3,1213211940,1213643820,431880,117116005.349,-116684125.349
3,1213212240,1485068256,271856016,117116005.349,154740010.651
3,1213212960,1485068256,271855296,117116005.349,154739290.651
3,1213212960,1213569360,356400,117116005.349,-116759605.349
3,1213213920,1485068256,271854336,117116005.349,154738330.651
3,1213213920,1213292460,78540,117116005.349,-117037465.349
3,1213220220,1485068256,271848036,117116005.349,154732030.651
3,1213220220,1213471320,251100,117116005.349,-116864905.349
3,1213224600,1485068256,271843656,117116005.349,154727650.651
3,1213224600,1213747020,522420,117116005.349,-116593585.349
3,1213225740,1485068256,271842516,117116005.349,154726510.651
3,1213225740,1214428260,1202520,117116005.349,-115913485.349
3,1213226520,1485068256,271841736,117116005.349,154725730.651
3,1213226520,1214271660,1045140,117116005.349,-116070865.349
3,1213226520,1214337780,1111260,117116005.349,-116004745.349
3,1213229100,1485068256,271839156,117116005.349,154723150.651
3,1213229100,1213650960,421860,117116005.349,-116694145.349
3,1213229520,1485068256,271838736,117116005.349,154722730.651
3,1213229520,1214420400,1190880,117116005.349,-115925125.349
3,1213231260,1485068256,271836996,117116005.349,154720990.651
3,1213231260,1213404120,172860,117116005.349,-116943145.349
3,1213233840,1485068256,271834416,117116005.349,154718410.651
3,1213234440,1485068256,271833816,117116005.349,154717810.651
3,1213234440,1214261280,1026840,117116005.349,-116089165.349
3,1213290420,1485068256,271777836,117116005.349,154661830.651
3,1213290420,1213670220,379800,117116005.349,-116736205.349
3,1213291140,1485068256,271777116,117116005.349,154661110.651
3,1213291140,1213724820,433680,117116005.349,-116682325.349
3,1213294980,1485068256,271773276,117116005.349,154657270.651
3,1213294980,1214694840,1399860,117116005.349,-115716145.349
3,1213297260,1485068256,271770996,117116005.349,154654990.651
3,1213297260,1213928700,631440,117116005.349,-116484565.349
3,1213298880,1485068256,271769376,117116005.349,154653370.651
3,1213298880,1213837800,538920,117116005.349,-116577085.349
3,1213301460,1485068256,271766796,117116005.349,154650790.651
3,1213301460,1213665600,364140,117116005.349,-116751865.349
3,1213303740,1485068256,271764516,117116005.349,154648510.651
3,1213305060,1485068256,271763196,117116005.349,154647190.651
3,1213305060,1213565100,260040,117116005.349,-116855965.349
3,1213306860,1485068256,271761396,117116005.349,154645390.651
3,1213306860,1213909260,602400,117116005.349,-116513605.349
3,1213307760,1485068256,271760496,117116005.349,154644490.651
3,1213307760,1213487040,179280,117116005.349,-116936725.349
3,1213308060,1485068256,271760196,117116005.349,154644190.651
3,1213308060,1214519340,1211280,117116005.349,-115904725.349
3,1213311300,1485068256,271756956,117116005.349,154640950.651
3,1213311300,1213748460,437160,117116005.349,-116678845.349
3,1213315380,1485068256,271752876,117116005.349,154636870.651
3,1213315380,1213664760,349380,117116005.349,-116766625.349
3,1213316940,1485068256,271751316,117116005.349,154635310.651
3,1213377720,1485068256,271690536,117116005.349,154574530.651
3,1213377720,1214594040,1216320,117116005.349,-115899685.349
3,1213383120,1485068256,271685136,117116005.349,154569130.651
3,1213385220,1485068256,271683036,117116005.349,154567030.651
3,1213385220,1485068256,271683036,117116005.349,154567030.651
3,1213385220,1213473540,88320,117116005.349,-117027685.349
3,1213385220,1213737060,351840,117116005.349,-116764165.349
3,1213392480,1485068256,271675776,117116005.349,154559770.651
3,1213392480,1214001240,608760,117116005.349,-116507245.349
3,1213392840,1485068256,271675416,117116005.349,154559410.651
3,1213392840,1213650360,257520,117116005.349,-116858485.349
3,1213393680,1485068256,271674576,117116005.349,154558570.651
3,1213393680,1215811380,2417700,117116005.349,-114698305.349
3,1213396020,1485068256,271672236,117116005.349,154556230.651
3,1213396020,1214331540,935520,117116005.349,-116180485.349
3,1213396920,1485068256,271671336,117116005.349,154555330.651
3,1213397040,1485068256,271671216,117116005.349,154555210.651
3,1213397040,1213649160,252120,117116005.349,-116863885.349
3,1213398300,1485068256,271669956,117116005.349,154553950.651
3,1213398300,1215038400,1640100,117116005.349,-115475905.349
3,1213403580,1485068256,271664676,117116005.349,154548670.651
3,1213403580,1214693100,1289520,117116005.349,-115826485.349
3,1213403580,1214959920,1556340,117116005.349,-115559665.349
3,1213403640,1485068256,271664616,117116005.349,154548610.651
3,1213403640,1213662600,258960,117116005.349,-116857045.349
3,1213403880,1485068256,271664376,117116005.349,154548370.651
3,1213403880,1214176260,772380,117116005.349,-116343625.349
3,1213464600,1485068256,271603656,117116005.349,154487650.651
3,1213464600,1213839600,375000,117116005.349,-116741005.349
3,1213472220,1485068256,271596036,117116005.349,154480030.651
3,1213472220,1213662000,189780,117116005.349,-116926225.349
3,1213472220,1213986780,514560,117116005.349,-116601445.349
3,1213475220,1485068256,271593036,117116005.349,154477030.651
3,1213475220,1214956200,1480980,117116005.349,-115635025.349
3,1213476840,1485068256,271591416,117116005.349,154475410.651
3,1213479060,1485068256,271589196,117116005.349,154473190.651
3,1213479060,1214267940,788880,117116005.349,-116327125.349
3,1213483740,1485068256,271584516,117116005.349,154468510.651
3,1213483740,1213487100,3360,117116005.349,-117112645.349
3,1213484520,1485068256,271583736,117116005.349,154467730.651
3,1213484640,1485068256,271583616,117116005.349,154467610.651
3,1213484640,1214695140,1210500,117116005.349,-115905505.349
3,1213484820,1485068256,271583436,117116005.349,154467430.651
3,1213484820,1214003340,518520,117116005.349,-116597485.349
3,1213485060,1485068256,271583196,117116005.349,154467190.651
3,1213485060,1214175900,690840,117116005.349,-116425165.349
3,1213486140,1485068256,271582116,117116005.349,154466110.651
3,1213486140,1216329960,2843820,117116005.349,-114272185.349
3,1213486380,1213486380,0,117116005.349,-117116005.349
3,1213486380,1213660860,174480,117116005.349,-116941525.349
3,1213487100,1485068256,271581156,117116005.349,154465150.651
3,1213487100,1213641780,154680,117116005.349,-116961325.349
3,1213487520,1485068256,271580736,117116005.349,154464730.651
3,1213487520,1214611620,1124100,117116005.349,-115991905.349
3,1213487520,1214945100,1457580,117116005.349,-115658425.349
3,1213488060,1485068256,271580196,117116005.349,154464190.651
3,1213488060,1215895560,2407500,117116005.349,-114708505.349
3,1213488060,1216326000,2837940,117116005.349,-114278065.349
3,1213490880,1485068256,271577376,117116005.349,154461370.651
3,1213490880,1214262420,771540,117116005.349,-116344465.349
3,1213491120,1485068256,271577136,117116005.349,154461130.651
3,1213491120,1214611560,1120440,117116005.349,-115995565.349
3,1213558800,1485068256,271509456,117116005.349,154393450.651
3,1213558800,1213650480,91680,117116005.349,-117024325.349
3,1213569180,1485068256,271499076,117116005.349,154383070.651
3,1213569900,1485068256,271498356,117116005.349,154382350.651
3,1213570020,1485068256,271498236,117116005.349,154382230.651
3,1213570020,1213641480,71460,117116005.349,-117044545.349
3,1213576800,1485068256,271491456,117116005.349,154375450.651
3,1213576800,1213641480,64680,117116005.349,-117051325.349
3,1213637880,1485068256,271430376,117116005.349,154314370.651
3,1213638000,1485068256,271430256,117116005.349,154314250.651
3,1213638000,1214524920,886920,117116005.349,-116229085.349
3,1213638000,1214583420,945420,117116005.349,-116170585.349
3,1213650780,1485068256,271417476,117116005.349,154301470.651
3,1213650780,1214360220,709440,117116005.349,-116406565.349
3,1213650780,1214502420,851640,117116005.349,-116264365.349
3,1213651200,1485068256,271417056,117116005.349,154301050.651
3,1213654860,1485068256,271413396,117116005.349,154297390.651
3,1213654860,1213903920,249060,117116005.349,-116866945.349
3,1213654920,1485068256,271413336,117116005.349,154297330.651
3,1213654920,1485068256,271413336,117116005.349,154297330.651
3,1213654920,1213717380,62460,117116005.349,-117053545.349
3,1213654920,1213717380,62460,117116005.349,-117053545.349
3,1213656900,1485068256,271411356,117116005.349,154295350.651
3,1213656900,1213658640,1740,117116005.349,-117114265.349
3,1213656960,1485068256,271411296,117116005.349,154295290.651
3,1213656960,1485068256,271411296,117116005.349,154295290.651
3,1213656960,1213742880,85920,117116005.349,-117030085.349
3,1213659780,1485068256,271408476,117116005.349,154292470.651
3,1213659780,1213992660,332880,117116005.349,-116783125.349
3,1213662060,1485068256,271406196,117116005.349,154290190.651
3,1213662060,1214868540,1206480,117116005.349,-115909525.349
3,1213665360,1485068256,271402896,117116005.349,154286890.651
3,1213668060,1485068256,271400196,117116005.349,154284190.651
3,1213668060,1213843560,175500,117116005.349,-116940505.349
3,1213668060,1215631080,1963020,117116005.349,-115152985.349
3,1213668600,1485068256,271399656,117116005.349,154283650.651
3,1213668600,1214356740,688140,117116005.349,-116427865.349
3,1213669380,1485068256,271398876,117116005.349,154282870.651
3,1213669380,1214004780,335400,117116005.349,-116780605.349
3,1213669380,1214443800,774420,117116005.349,-116341585.349
3,1213669620,1485068256,271398636,117116005.349,154282630.651
3,1213669620,1220943600,7273980,117116005.349,-109842025.349
3,1213670160,1485068256,271398096,117116005.349,154282090.651
3,1213670160,1214091840,421680,117116005.349,-116694325.349
3,1213670280,1485068256,271397976,117116005.349,154281970.651
3,1213728180,1485068256,271340076,117116005.349,154224070.651
3,1213728180,1213730040,1860,117116005.349,-117114145.349
3,1213732500,1213732500,0,117116005.349,-117116005.349
3,1213734420,1485068256,271333836,117116005.349,154217830.651
3,1213734420,1214965620,1231200,117116005.349,-115884805.349
3,1213734900,1485068256,271333356,117116005.349,154217350.651
3,1213734900,1214424120,689220,117116005.349,-116426785.349
3,1213735440,1485068256,271332816,117116005.349,154216810.651
3,1213736100,1213736100,0,117116005.349,-117116005.349
3,1213738380,1485068256,271329876,117116005.349,154213870.651
3,1213738380,1214270520,532140,117116005.349,-116583865.349
3,1213738680,1485068256,271329576,117116005.349,154213570.651
3,1213738680,1214172120,433440,117116005.349,-116682565.349
3,1213741920,1485068256,271326336,117116005.349,154210330.651
3,1213741920,1214259360,517440,117116005.349,-116598565.349
3,1213743600,1485068256,271324656,117116005.349,154208650.651
3,1213744980,1485068256,271323276,117116005.349,154207270.651
3,1213749120,1485068256,271319136,117116005.349,154203130.651
3,1213749120,1213825260,76140,117116005.349,-117039865.349
3,1213750740,1485068256,271317516,117116005.349,154201510.651
3,1213750740,1214421960,671220,117116005.349,-116444785.349
3,1213750740,1216089000,2338260,117116005.349,-114777745.349
3,1213750740,1216151160,2400420,117116005.349,-114715585.349
3,1213750740,1485068256,271317516,117116005.349,154201510.651
3,1213750740,1216511100,2760360,117116005.349,-114355645.349
3,1213751100,1485068256,271317156,117116005.349,154201150.651
3,1213752000,1485068256,271316256,117116005.349,154200250.651
3,1213752000,1215053040,1301040,117116005.349,-115814965.349
3,1213752120,1485068256,271316136,117116005.349,154200130.651
3,1213752180,1485068256,271316076,117116005.349,154200070.651
3,1213752180,1214698860,946680,117116005.349,-116169325.349
3,1213752480,1485068256,271315776,117116005.349,154199770.651
3,1213753080,1485068256,271315176,117116005.349,154199170.651
3,1213753080,1214435580,682500,117116005.349,-116433505.349
3,1213753080,1214626200,873120,117116005.349,-116242885.349
3,1213753080,1214871240,1118160,117116005.349,-115997845.349
3,1213757100,1485068256,271311156,117116005.349,154195150.651
3,1213757760,1485068256,271310496,117116005.349,154194490.651
3,1213757760,1213927200,169440,117116005.349,-116946565.349
3,1213757820,1485068256,271310436,117116005.349,154194430.651
3,1213809120,1485068256,271259136,117116005.349,154143130.651
3,1213809120,1214856600,1047480,117116005.349,-116068525.349
3,1213809180,1485068256,271259076,117116005.349,154143070.651
3,1213809180,1214347620,538440,117116005.349,-116577565.349
3,1213810260,1485068256,271257996,117116005.349,154141990.651
3,1213810260,1214597160,786900,117116005.349,-116329105.349
3,1213812540,1485068256,271255716,117116005.349,154139710.651
3,1213812540,1214680680,868140,117116005.349,-116247865.349
3,1213812960,1485068256,271255296,117116005.349,154139290.651
3,1213812960,1214608920,795960,117116005.349,-116320045.349
3,1213813200,1485068256,271255056,117116005.349,154139050.651
3,1213813200,1215983040,2169840,117116005.349,-114946165.349
3,1213813740,1485068256,271254516,117116005.349,154138510.651
3,1213813740,1214590620,776880,117116005.349,-116339125.349
3,1213814400,1485068256,271253856,117116005.349,154137850.651
3,1213814400,1214847360,1032960,117116005.349,-116083045.349
3,1213819440,1485068256,271248816,117116005.349,154132810.651
3,1213819440,1214933400,1113960,117116005.349,-116002045.349
3,1213820100,1485068256,271248156,117116005.349,154132150.651
3,1213821060,1213821060,0,117116005.349,-117116005.349
3,1213823700,1485068256,271244556,117116005.349,154128550.651
3,1213823700,1213990440,166740,117116005.349,-116949265.349
3,1213824000,1213824000,0,117116005.349,-117116005.349
3,1213824540,1485068256,271243716,117116005.349,154127710.651
3,1213824540,1213920300,95760,117116005.349,-117020245.349
3,1213837020,1485068256,271231236,117116005.349,154115230.651
3,1213837560,1485068256,271230696,117116005.349,154114690.651
3,1213837560,1216167780,2330220,117116005.349,-114785785.349
3,1213837620,1485068256,271230636,117116005.349,154114630.651
3,1213837620,1214877240,1039620,117116005.349,-116076385.349
3,1213837800,1485068256,271230456,117116005.349,154114450.651
3,1213838100,1485068256,271230156,117116005.349,154114150.651
3,1213840920,1485068256,271227336,117116005.349,154111330.651
3,1213840920,1214339040,498120,117116005.349,-116617885.349
3,1213840920,1214619180,778260,117116005.349,-116337745.349
3,1213840920,1214873400,1032480,117116005.349,-116083525.349
3,1213842180,1485068256,271226076,117116005.349,154110070.651
3,1213842180,1215045300,1203120,117116005.349,-115912885.349
3,1213842360,1485068256,271225896,117116005.349,154109890.651
3,1213890420,1485068256,271177836,117116005.349,154061830.651
3,1213890420,1213902060,11640,117116005.349,-117104365.349
3,1213896360,1485068256,271171896,117116005.349,154055890.651
3,1213896360,1213988460,92100,117116005.349,-117023905.349
3,1213896360,1214353380,457020,117116005.349,-116658985.349
3,1213897020,1485068256,271171236,117116005.349,154055230.651
3,1213897020,1214241240,344220,117116005.349,-116771785.349
3,1213899840,1485068256,271168416,117116005.349,154052410.651
3,1213900020,1213900020,0,117116005.349,-117116005.349
3,1213901040,1213901040,0,117116005.349,-117116005.349
3,1213901040,1213901040,0,117116005.349,-117116005.349
3,1213901820,1485068256,271166436,117116005.349,154050430.651
3,1213901820,1213901820,0,117116005.349,-117116005.349
3,1213901820,1216322460,2420640,117116005.349,-114695365.349
3,1213904820,1485068256,271163436,117116005.349,154047430.651
3,1213904820,1215032880,1128060,117116005.349,-115987945.349
3,1213907580,1485068256,271160676,117116005.349,154044670.651
3,1213907580,1214956860,1049280,117116005.349,-116066725.349
3,1213908960,1485068256,271159296,117116005.349,154043290.651
3,1213908960,1216588260,2679300,117116005.349,-114436705.349
3,1213911540,1485068256,271156716,117116005.349,154040710.651
3,1213911540,1215284580,1373040,117116005.349,-115742965.349
3,1213912020,1485068256,271156236,117116005.349,154040230.651
3,1213912020,1214430660,518640,117116005.349,-116597365.349
3,1213912320,1485068256,271155936,117116005.349,154039930.651
3,1213912320,1214516220,603900,117116005.349,-116512105.349
3,1213912980,1485068256,271155276,117116005.349,154039270.651
3,1213912980,1214693340,780360,117116005.349,-116335645.349
3,1213919040,1485068256,271149216,117116005.349,154033210.651
3,1213920360,1485068256,271147896,117116005.349,154031890.651
3,1213920360,1214173800,253440,117116005.349,-116862565.349
3,1213920960,1485068256,271147296,117116005.349,154031290.651
3,1213920960,1215040680,1119720,117116005.349,-115996285.349
3,1213924200,1485068256,271144056,117116005.349,154028050.651
3,1213924200,1485068256,271144056,117116005.349,154028050.651
3,1213924200,1214360520,436320,117116005.349,-116679685.349
3,1213924200,1217115300,3191100,117116005.349,-113924905.349
3,1213927020,1485068256,271141236,117116005.349,154025230.651
3,1213927740,1485068256,271140516,117116005.349,154024510.651
3,1213927740,1485068256,271140516,117116005.349,154024510.651
3,1213927740,1214245200,317460,117116005.349,-116798545.349
3,1213927740,1214245200,317460,117116005.349,-116798545.349
3,1213928880,1213928940,60,117116005.349,-117115945.349
3,1213929000,1485068256,271139256,117116005.349,154023250.651
3,1213929000,1214428560,499560,117116005.349,-116616445.349
3,1213929540,1485068256,271138716,117116005.349,154022710.651
3,1213929540,1215111900,1182360,117116005.349,-115933645.349
3,1213984500,1485068256,271083756,117116005.349,153967750.651
3,1213984500,1214251800,267300,117116005.349,-116848705.349
3,1213987800,1485068256,271080456,117116005.349,153964450.651
3,1213988160,1485068256,271080096,117116005.349,153964090.651
3,1213988160,1214610300,622140,117116005.349,-116493865.349
3,1213989000,1485068256,271079256,117116005.349,153963250.651
3,1213991280,1485068256,271076976,117116005.349,153960970.651
3,1213991280,1215636120,1644840,117116005.349,-115471165.349
3,1213993260,1485068256,271074996,117116005.349,153958990.651
3,1213993260,1214505540,512280,117116005.349,-116603725.349
3,1213994520,1485068256,271073736,117116005.349,153957730.651
3,1213994520,1216929780,2935260,117116005.349,-114180745.349
3,1213997220,1485068256,271071036,117116005.349,153955030.651
3,1213997220,1215122460,1125240,117116005.349,-115990765.349
3,1213997580,1485068256,271070676,117116005.349,153954670.651
3,1213997580,1215129300,1131720,117116005.349,-115984285.349
3,1213999140,1485068256,271069116,117116005.349,153953110.651
3,1213999140,1215552360,1553220,117116005.349,-115562785.349
3,1213999260,1485068256,271068996,117116005.349,153952990.651
3,1213999260,1214510400,511140,117116005.349,-116604865.349
3,1213999440,1485068256,271068816,117116005.349,153952810.651
3,1214003400,1485068256,271064856,117116005.349,153948850.651
3,1214003400,1214774520,771120,117116005.349,-116344885.349
3,1214004840,1485068256,271063416,117116005.349,153947410.651
3,1214004840,1214947620,942780,117116005.349,-116173225.349
3,1214007300,1485068256,271060956,117116005.349,153944950.651
3,1214008320,1485068256,271059936,117116005.349,153943930.651
3,1214008320,1215289560,1281240,117116005.349,-115834765.349
3,1214008620,1485068256,271059636,117116005.349,153943630.651
3,1214008620,1214345220,336600,117116005.349,-116779405.349
3,1214008860,1485068256,271059396,117116005.349,153943390.651
3,1214009100,1485068256,271059156,117116005.349,153943150.651
3,1214009640,1485068256,271058616,117116005.349,153942610.651
3,1214009640,1214532780,523140,117116005.349,-116592865.349
3,1214073600,1485068256,270994656,117116005.349,153878650.651
3,1214073600,1214688240,614640,117116005.349,-116501365.349
3,1214078280,1485068256,270989976,117116005.349,153873970.651
3,1214078280,1214859480,781200,117116005.349,-116334805.349
3,1214080920,1485068256,270987336,117116005.349,153871330.651
3,1214080920,1215385260,1304340,117116005.349,-115811665.349
3,1214082060,1485068256,270986196,117116005.349,153870190.651
3,1214082060,1215034200,952140,117116005.349,-116163865.349
3,1214084700,1485068256,270983556,117116005.349,153867550.651
3,1214084700,1214244960,160260,117116005.349,-116955745.349
3,1214088840,1485068256,270979416,117116005.349,153863410.651
3,1214088840,1224180360,10091520,117116005.349,-107024485.349
3,1214095980,1485068256,270972276,117116005.349,153856270.651
3,1214095980,1214248800,152820,117116005.349,-116963185.349
3,1214169060,1485068256,270899196,117116005.349,153783190.651
3,1214169060,1214244960,75900,117116005.349,-117040105.349
3,1214173380,1485068256,270894876,117116005.349,153778870.651
3,1214173380,1214245020,71640,117116005.349,-117044365.349
3,1214173380,1214508360,334980,117116005.349,-116781025.349
3,1214177340,1485068256,270890916,117116005.349,153774910.651
3,1214177340,1214962140,784800,117116005.349,-116331205.349
3,1214251500,1485068256,270816756,117116005.349,153700750.651
3,1214252100,1485068256,270816156,117116005.349,153700150.651
