"","checkOut","checkIn","title","yearOut","monthOut","weekOut"
"3556",1228432860,1229542080,7,2008,12,49
"3557",1229637180,1229727000,7,2008,12,51
"3558",1229637180,1230588900,7,2008,12,51
"3559",1231297080,1233100740,7,2009,1,2
"3560",1231297080,1233272460,7,2009,1,2
"3561",1233349500,1233776820,7,2009,1,5
"3562",1235523180,1235781480,7,2009,2,9
"3563",1235523180,1236047340,7,2009,2,9
"3564",1236308280,1236708480,7,2009,3,10
"3565",1236308280,1236798660,7,2009,3,10
"3566",1237593240,1238275980,7,2009,3,12
"3567",1237593240,1238278020,7,2009,3,12
"3568",1237593240,1238633700,7,2009,3,12
"3569",1237593240,1238790960,7,2009,3,12
"3570",1238801280,1239311700,7,2009,4,14
"3571",1238801280,1240103220,7,2009,4,14
"3572",1238801280,1240264200,7,2009,4,14
"3573",1240273440,1241572620,7,2009,4,17
"3574",1240273440,1241891220,7,2009,4,17
"3575",1242416640,1243644000,7,2009,5,20
"3576",1242416640,1244659620,7,2009,5,20
"3577",1242416640,1244744520,7,2009,5,20
"3578",1245279240,1246329600,7,2009,6,25
"3579",1245279240,1246394760,7,2009,6,25
"3580",1246487820,1246912080,7,2009,7,27
"3581",1247020500,1247515440,7,2009,7,28
"3582",1247020500,1247695920,7,2009,7,28
"3583",1247020500,1247768940,7,2009,7,28
"3584",1248296220,1249073280,7,2009,7,30
"3585",1248296220,1249243800,7,2009,7,30
"3586",1249340820,1253222160,7,2009,8,32
"3587",1253560980,1253813460,7,2009,9,39
"3588",1253911260,1254172080,7,2009,9,39
"3589",1253911260,1254332280,7,2009,9,39
"3590",1253911260,1254428100,7,2009,9,39
"3591",1254519000,1254865020,7,2009,10,40
"3592",1254519000,1255151100,7,2009,10,40
"3593",1254519000,1255205640,7,2009,10,40
"3594",1254519000,1255457520,7,2009,10,40
"3595",1256000220,1256699580,7,2009,10,43
"3596",1256000220,1256843760,7,2009,10,43
"3597",1257032640,1257211860,7,2009,10,44
"3598",1257548040,1258506480,7,2009,11,45
"3599",1259101320,1261080300,7,2009,11,48
"3600",1263071700,1265253420,7,2010,1,1
"3601",1263071700,1265575020,7,2010,1,1
"3602",1266371880,1271270040,7,2010,2,7
"3603",1271870280,1272648240,7,2010,4,16
"3604",1221425820,0,4,2008,9,37
"3605",1222907160,0,4,2008,10,40
"3606",1223937000,0,4,2008,10,42
"3607",1225399920,0,4,2008,10,44
"3608",1229298540,0,4,2008,12,50
"3609",1231024800,0,4,2009,1,1
"3610",1233100080,0,4,2009,1,5
"3611",1235266380,0,4,2009,2,8
"3612",1236364620,0,4,2009,3,10
"3613",1237657320,0,4,2009,3,12
"3614",1240598340,0,4,2009,4,17
"3615",1242860160,0,4,2009,5,21
"3616",1245278880,0,4,2009,6,25
"3617",1247092740,0,4,2009,7,28
"3618",1248111420,0,4,2009,7,30
"3619",1248922260,0,4,2009,7,31
"3620",1250108580,0,4,2009,8,33
"3621",1250556360,0,4,2009,8,34
"3622",1254361560,0,4,2009,9,40
"3623",1255469940,0,4,2009,10,42
"3624",1256088720,0,4,2009,10,43
"3625",1257299460,0,4,2009,11,45
"3626",1258576140,0,4,2009,11,47
"3627",1259725380,0,4,2009,12,49
"3628",1262478780,0,4,2010,1,53
"3629",1265847180,0,4,2010,2,6
"3630",1268171340,0,4,2010,3,10
"3631",1270502820,0,4,2010,4,14
"3632",1273349220,0,4,2010,5,18
"3633",1273625400,0,4,2010,5,19
"3634",1274830140,0,4,2010,5,21
"3635",1278026820,0,4,2010,7,26
"3636",1280969520,0,4,2010,8,31
"3637",1283971740,0,4,2010,9,36
"3638",1284515520,0,4,2010,9,37
"3639",1286754600,0,4,2010,10,40
"3640",1287436260,0,4,2010,10,42
"3641",1288308600,0,4,2010,10,43
"3642",1290889680,0,4,2010,11,47
"3643",1294715340,0,4,2011,1,2
"3644",1296524220,0,4,2011,1,5
"3645",1297818240,0,4,2011,2,7
"3646",1298851140,0,4,2011,2,8
"3647",1299552420,0,4,2011,3,10
"3648",1300133100,0,4,2011,3,11
"3649",1300316100,0,4,2011,3,11
"3650",1300918740,0,4,2011,3,12
"3651",1303771980,0,4,2011,4,17
"3652",1304638860,0,4,2011,5,18
"3653",1306346280,0,4,2011,5,21
"3654",1308525420,0,4,2011,6,24
"3655",1310843040,0,4,2011,7,28
"3656",1311900720,0,4,2011,7,30
"3657",1313611800,0,4,2011,8,33
"3658",1317515520,0,4,2011,10,39
"3659",1318466280,0,4,2011,10,41
"3660",1321410540,0,4,2011,11,46
"3661",1322519640,0,4,2011,11,48
"3662",1324149600,0,4,2011,12,50
"3663",1325188620,0,4,2011,12,52
"3664",1221425820,1222555440,4,2008,9,37
"3665",1221425820,1222885740,4,2008,9,37
"3666",1222907160,1223668800,4,2008,10,40
"3667",1222907160,1223843700,4,2008,10,40
"3668",1222907160,1223928420,4,2008,10,40
"3669",1223937000,1224974220,4,2008,10,42
"3670",1223937000,1225175100,4,2008,10,42
"3671",1223937000,1225222380,4,2008,10,42
"3672",1225399920,1227039360,4,2008,10,44
"3673",1227229560,1228163940,4,2008,11,47
"3674",1227229560,1228259880,4,2008,11,47
"3675",1227229560,1229135520,4,2008,11,47
"3676",1227229560,1229199960,4,2008,11,47
"3677",1229298540,1230791880,4,2008,12,50
"3678",1231024800,1232604120,4,2009,1,1
"3679",1231024800,1232736000,4,2009,1,1
"3680",1233100080,1235252040,4,2009,1,5
"3681",1235266380,1235861520,4,2009,2,8
"3682",1235266380,1236104940,4,2009,2,8
"3683",1235266380,1236206820,4,2009,2,8
"3684",1236364620,1236725580,4,2009,3,10
"3685",1236364620,1236969000,4,2009,3,10
"3686",1236364620,1237334520,4,2009,3,10
"3687",1236364620,1237493520,4,2009,3,10
"3688",1237657320,1240006800,4,2009,3,12
"3689",1240598340,1242428040,4,2009,4,17
"3690",1242860160,1243731600,4,2009,5,21
"3691",1245278880,1246591320,4,2009,6,25
"3692",1245278880,1246919160,4,2009,6,25
"3693",1247092740,1247530500,4,2009,7,28
"3694",1247092740,1247681700,4,2009,7,28
"3695",1248111420,1248485520,4,2009,7,30
"3696",1248111420,1248734220,4,2009,7,30
"3697",1248922260,1249521000,4,2009,7,31
"3698",1248922260,1249776960,4,2009,7,31
"3699",1248922260,1249942980,4,2009,7,31
"3700",1250108580,1250381100,4,2009,8,33
"3701",1250556360,1254179280,4,2009,8,34
"3702",1254361560,1255231260,4,2009,9,40
"3703",1254361560,1255377600,4,2009,9,40
"3704",1255469940,1255647180,4,2009,10,42
"3705",1256088720,1256851800,4,2009,10,43
"3706",1256088720,1256958480,4,2009,10,43
"3707",1257299460,1258246740,4,2009,11,45
"3708",1257299460,1258413540,4,2009,11,45
"3709",1257299460,1258496280,4,2009,11,45
"3710",1258576140,1259102580,4,2009,11,47
"3711",1258576140,1259202420,4,2009,11,47
"3712",1259725380,1262049480,4,2009,12,49
"3713",1259725380,1262113260,4,2009,12,49
"3714",1262478780,1265230620,4,2010,1,53
"3715",1265847180,1267563600,4,2010,2,6
"3716",1265847180,1267675440,4,2010,2,6
"3717",1265847180,1267901640,4,2010,2,6
"3718",1268171340,1269376680,4,2010,3,10
"3719",1270502820,1272165120,4,2010,4,14
"3720",1270502820,1272213840,4,2010,4,14
"3721",1270502820,1273188480,4,2010,4,14
"3722",1273349220,1273524840,4,2010,5,18
"3723",1273625400,1274120400,4,2010,5,19
"3724",1273625400,1274295480,4,2010,5,19
"3725",1273625400,1274379780,4,2010,5,19
"3726",1274830140,1277434200,4,2010,5,21
"3727",1274830140,1277485500,4,2010,5,21
"3728",1278026820,1279750500,4,2010,7,26
"3729",1278026820,1280788680,4,2010,7,26
"3730",1280969520,1282704960,4,2010,8,31
"3731",1284515520,1286417100,4,2010,9,37
"3732",1286754600,1286925480,4,2010,10,40
"3733",1286754600,1286994780,4,2010,10,40
"3734",1287436260,1287531900,4,2010,10,42
"3735",1288308600,1288912200,4,2010,10,43
"3736",1288308600,1290387780,4,2010,10,43
"3737",1294715340,1295739720,4,2011,1,2
"3738",1294715340,1295989320,4,2011,1,2
"3739",1296524220,1296784320,4,2011,1,5
"3740",1296524220,1297366260,4,2011,1,5
"3741",1297818240,1298166780,4,2011,2,7
"3742",1297818240,1298611680,4,2011,2,7
"3743",1298851140,1299360420,4,2011,2,8
"3744",1298851140,1299544260,4,2011,2,8
"3745",1299552420,1299794340,4,2011,3,10
"3746",1299552420,1300048200,4,2011,3,10
"3747",1300133100,1300210800,4,2011,3,11
"3748",1300133100,1300304040,4,2011,3,11
"3749",1300316100,1300405620,4,2011,3,11
"3750",1300918740,1303254360,4,2011,3,12
"3751",1303771980,1304458080,4,2011,4,17
"3752",1303771980,1304533800,4,2011,4,17
"3753",1304638860,1304644680,4,2011,5,18
"3754",1304638860,1305828720,4,2011,5,18
"3755",1306346280,1306616340,4,2011,5,21
"3756",1306346280,1308363360,4,2011,5,21
"3757",1306346280,1308418260,4,2011,5,21
"3758",1308525420,1309205880,4,2011,6,24
"3759",1308525420,1310665680,4,2011,6,24
"3760",1308525420,1310754600,4,2011,6,24
"3761",1310843040,1311459120,4,2011,7,28
"3762",1311900720,1312926360,4,2011,7,30
"3763",1311900720,1313387820,4,2011,7,30
"3764",1311900720,1313523420,4,2011,7,30
"3765",1313611800,1317166200,4,2011,8,33
"3766",1317515520,1318458780,4,2011,10,39
"3767",1318466280,1320093540,4,2011,10,41
"3768",1321410540,1321587360,4,2011,11,46
"3769",1322519640,1323120180,4,2011,11,48
"3770",1324149600,1324253040,4,2011,12,50
"3771",1199408280,0,4,2008,1,1
"3772",1200171120,0,4,2008,1,2
"3773",1202433120,0,4,2008,2,6
"3774",1203549000,0,4,2008,2,8
"3775",1205367240,0,4,2008,3,11
"3776",1208539200,0,4,2008,4,16
"3777",1210203120,0,4,2008,5,19
"3778",1211492580,0,4,2008,5,21
"3779",1212014040,0,4,2008,5,22
"3780",1213314120,0,4,2008,6,24
"3781",1214692740,0,4,2008,6,26
"3782",1216161000,0,4,2008,7,29
"3783",1218053280,0,4,2008,8,32
"3784",1218592020,0,4,2008,8,33
"3785",1220909520,0,4,2008,9,37
"3786",1221245220,0,4,2008,9,37
"3787",1223508540,0,4,2008,10,41
"3788",1224704100,0,4,2008,10,43
"3789",1227150240,0,4,2008,11,47
"3790",1228180140,0,4,2008,12,49
"3791",1231279560,0,4,2009,1,2
"3792",1233259020,0,4,2009,1,5
"3793",1234136280,0,4,2009,2,6
"3794",1235697600,0,4,2009,2,9
"3795",1238188440,0,4,2009,3,13
"3796",1249162560,0,4,2009,8,31
"3797",1250127540,0,4,2009,8,33
"3798",1255199700,0,4,2009,10,41
"3799",1257370620,0,4,2009,11,45
"3800",1259703840,0,4,2009,12,49
"3801",1260492060,0,4,2009,12,50
"3802",1262461680,0,4,2010,1,53
"3803",1264130160,0,4,2010,1,3
"3804",1267664640,0,4,2010,3,9
"3805",1270334400,0,4,2010,4,13
"3806",1273625160,0,4,2010,5,19
"3807",1278536100,0,4,2010,7,27
"3808",1279653120,0,4,2010,7,29
"3809",1199408280,1199830200,4,2008,1,1
"3810",1199408280,1199912880,4,2008,1,1
"3811",1200171120,1202239860,4,2008,1,2
"3812",1202433120,1203207840,4,2008,2,6
"3813",1202433120,1203468480,4,2008,2,6
"3814",1202433120,1203542100,4,2008,2,6
"3815",1205367240,1207950120,4,2008,3,11
"3816",1205367240,1208376900,4,2008,3,11
"3817",1208539200,1209599160,4,2008,4,16
"3818",1208539200,1209672300,4,2008,4,16
"3819",1210203120,1211309280,4,2008,5,19
"3820",1210203120,1211414400,4,2008,5,19
"3821",1210203120,1211485980,4,2008,5,19
"3822",1211492580,1211951340,4,2008,5,21
"3823",1211492580,1212002820,4,2008,5,21
"3824",1212014040,1212697140,4,2008,5,22
"3825",1212014040,1212883020,4,2008,5,22
"3826",1212014040,1213046340,4,2008,5,22
"3827",1213314120,1213996380,4,2008,6,24
"3828",1213314120,1214071980,4,2008,6,24
"3829",1214692740,1215901080,4,2008,6,26
"3830",1216161000,1216858500,4,2008,7,29
"3831",1216161000,1217965140,4,2008,7,29
"3832",1218053280,1218235380,4,2008,8,32
"3833",1218053280,1218410160,4,2008,8,32
"3834",1218053280,1218482700,4,2008,8,32
"3835",1218592020,1220740380,4,2008,8,33
"3836",1221245220,1223060640,4,2008,9,37
"3837",1221245220,1223234760,4,2008,9,37
"3838",1223508540,1224287400,4,2008,10,41
"3839",1224704100,1226540520,4,2008,10,43
"3840",1224704100,1226950200,4,2008,10,43
"3841",1227150240,1227401700,4,2008,11,47
"3842",1227150240,1227652260,4,2008,11,47
"3843",1228180140,1229643000,4,2008,12,49
"3844",1228180140,1230433560,4,2008,12,49
"3845",1231279560,1233014520,4,2009,1,2
"3846",1233259020,1233876300,4,2009,1,5
"3847",1233259020,1234045380,4,2009,1,5
"3848",1234136280,1235245140,4,2009,2,6
"3849",1234136280,1235418300,4,2009,2,6
"3850",1235697600,1236724260,4,2009,2,9
"3851",1235697600,1236794880,4,2009,2,9
"3852",1238188440,1240096980,4,2009,3,13
"3853",1238188440,1248805920,4,2009,3,13
"3854",1249162560,1249765560,4,2009,8,31
"3855",1249162560,1250104140,4,2009,8,31
"3856",1250127540,1251412740,4,2009,8,33
"3857",1250127540,1251595140,4,2009,8,33
"3858",1250127540,1252453920,4,2009,8,33
"3859",1250127540,1254247860,4,2009,8,33
"3860",1250127540,1254547140,4,2009,8,33
"3861",1250127540,1254780480,4,2009,8,33
"3862",1255199700,1257034260,4,2009,10,41
"3863",1255199700,1257211440,4,2009,10,41
"3864",1257370620,1259011560,4,2009,11,45
"3865",1257370620,1259185920,4,2009,11,45
"3866",1259703840,1260244020,4,2009,12,49
"3867",1260492060,1262048940,4,2009,12,50
"3868",1260492060,1262208120,4,2009,12,50
"3869",1260492060,1262297040,4,2009,12,50
"3870",1262461680,1263164640,4,2010,1,53
"3871",1262461680,1263420600,4,2010,1,53
"3872",1264130160,1266434160,4,2010,1,3
"3873",1264130160,1266543360,4,2010,1,3
"3874",1264130160,1267470180,4,2010,1,3
"3875",1264130160,1267567440,4,2010,1,3
"3876",1267664640,1269467160,4,2010,3,9
"3877",1267664640,1269573780,4,2010,3,9
"3878",1267664640,1269708900,4,2010,3,9
"3879",1270334400,1272843600,4,2010,4,13
"3880",1270334400,1273179660,4,2010,4,13
"3881",1273625160,1278038640,4,2010,5,19
"3882",1278536100,1279240320,4,2010,7,27
"3883",1279653120,1285225200,4,2010,7,29
"3884",1200516840,0,4,2008,1,3
"3885",1200516840,1201646940,4,2008,1,3
"3886",1200367920,0,4,2008,1,3
"3887",1200875280,0,4,2008,1,3
"3888",1202938980,0,4,2008,2,7
"3889",1204413180,0,4,2008,3,9
"3890",1205712420,0,4,2008,3,11
"3891",1206837900,0,4,2008,3,13
"3892",1208626860,0,4,2008,4,16
"3893",1209407940,0,4,2008,4,18
"3894",1211402760,0,4,2008,5,21
"3895",1212353400,0,4,2008,6,22
"3896",1213066440,0,4,2008,6,24
"3897",1214253060,0,4,2008,6,26
"3898",1216252500,0,4,2008,7,29
"3899",1218493920,0,4,2008,8,33
"3900",1220054580,0,4,2008,8,35
"3901",1221700260,0,4,2008,9,38
"3902",1223501460,0,4,2008,10,41
"3903",1228614720,0,4,2008,12,49
"3904",1231543620,0,4,2009,1,2
"3905",1236111660,0,4,2009,3,10
"3906",1236982380,0,4,2009,3,11
"3907",1237683600,0,4,2009,3,12
"3908",1240611900,0,4,2009,4,17
"3909",1241892840,0,4,2009,5,19
"3910",1242874380,0,4,2009,5,21
"3911",1245014760,0,4,2009,6,24
"3912",1246836900,0,4,2009,7,27
"3913",1248811620,0,4,2009,7,31
"3914",1249527180,0,4,2009,8,32
"3915",1253845200,0,4,2009,9,39
"3916",1255636020,0,4,2009,10,42
"3917",1258511460,0,4,2009,11,47
"3918",1261105080,0,4,2009,12,51
"3919",1263069960,0,4,2010,1,1
"3920",1265758260,0,4,2010,2,6
"3921",1268180820,0,4,2010,3,10
"3922",1269375960,0,4,2010,3,12
"3923",1269979440,0,4,2010,3,13
"3924",1271886480,0,4,2010,4,16
"3925",1275172080,0,4,2010,5,21
"3926",1276206180,0,4,2010,6,23
"3927",1277073960,0,4,2010,6,24
"3928",1279160280,0,4,2010,7,28
"3929",1280010720,0,4,2010,7,29
"3930",1281134940,0,4,2010,8,31
"3931",1282182720,0,4,2010,8,33
"3932",1200367920,1200528840,4,2008,1,3
"3933",1200367920,1200775320,4,2008,1,3
"3934",1200875280,1202848140,4,2008,1,3
"3935",1202938980,1203818280,4,2008,2,7
"3936",1202938980,1204142580,4,2008,2,7
"3937",1202938980,1204320120,4,2008,2,7
"3938",1205712420,1206469620,4,2008,3,11
"3939",1205712420,1206551640,4,2008,3,11
"3940",1206837900,1207011840,4,2008,3,13
"3941",1206837900,1207244100,4,2008,3,13
"3942",1206837900,1208383440,4,2008,3,13
"3943",1206837900,1208458740,4,2008,3,13
"3944",1208626860,1209341100,4,2008,4,16
"3945",1209407940,1209703260,4,2008,4,18
"3946",1209407940,1210036020,4,2008,4,18
"3947",1209407940,1211079000,4,2008,4,18
"3948",1209407940,1211222460,4,2008,4,18
"3949",1211402760,1211505720,4,2008,5,21
"3950",1211402760,1211582040,4,2008,5,21
"3951",1212353400,1212954360,4,2008,6,22
"3952",1212353400,1213056240,4,2008,6,22
"3953",1213066440,1213143960,4,2008,6,24
"3954",1213066440,1213478220,4,2008,6,24
"3955",1214253060,1215898320,4,2008,6,26
"3956",1214253060,1216077240,4,2008,6,26
"3957",1216252500,1217551320,4,2008,7,29
"3958",1216252500,1217798220,4,2008,7,29
"3959",1216252500,1217965260,4,2008,7,29
"3960",1218493920,1218589320,4,2008,8,33
"3961",1218493920,1218778620,4,2008,8,33
"3962",1218493920,1218909780,4,2008,8,33
"3963",1218493920,1219773120,4,2008,8,33
"3964",1218493920,1219970580,4,2008,8,33
"3965",1220054580,1221498900,4,2008,8,35
"3966",1220054580,1221588060,4,2008,8,35
"3967",1221700260,1222472940,4,2008,9,38
"3968",1221700260,1222639740,4,2008,9,38
"3969",1223501460,1228327920,4,2008,10,41
"3970",1231543620,1233435840,4,2009,1,2
"3971",1231543620,1233778500,4,2009,1,2
"3972",1231543620,1235004900,4,2009,1,2
"3973",1231543620,1235869500,4,2009,1,2
"3974",1231543620,1236110820,4,2009,1,2
"3975",1236111660,1236893160,4,2009,3,10
"3976",1237683600,1239826500,4,2009,3,12
"3977",1237683600,1240095480,4,2009,3,12
"3978",1237683600,1240269540,4,2009,3,12
"3979",1240611900,1241761680,4,2009,4,17
"3980",1241892840,1242771600,4,2009,5,19
"3981",1242874380,1244581380,4,2009,5,21
"3982",1242874380,1244671440,4,2009,5,21
"3983",1245014760,1246143660,4,2009,6,24
"3984",1245014760,1246403640,4,2009,6,24
"3985",1245014760,1246474620,4,2009,6,24
"3986",1246836900,1248473280,4,2009,7,27
"3987",1246836900,1248810900,4,2009,7,27
"3988",1248811620,1249007280,4,2009,7,31
"3989",1248811620,1249182240,4,2009,7,31
"3990",1248811620,1249432560,4,2009,7,31
"3991",1249527180,1251509160,4,2009,8,32
"3992",1249527180,1251575100,4,2009,8,32
"3993",1249527180,1253554740,4,2009,8,32
"3994",1253845200,1255543140,4,2009,9,39
"3995",1255636020,1258154880,4,2009,10,42
"3996",1255636020,1258228200,4,2009,10,42
"3997",1258511460,1260241860,4,2009,11,47
"3998",1258511460,1260480840,4,2009,11,47
"3999",1263069960,1264880880,4,2010,1,1
"4000",1263069960,1265057460,4,2010,1,1
"4001",1265758260,1267751520,4,2010,2,6
"4002",1265758260,1267912980,4,2010,2,6
"4003",1265758260,1268083140,4,2010,2,6
"4004",1268180820,1269207600,4,2010,3,10
"4005",1269375960,1269642060,4,2010,3,12
"4006",1269375960,1269729300,4,2010,3,12
"4007",1269979440,1271790780,4,2010,3,13
"4008",1269979440,1271872200,4,2010,3,13
"4009",1271886480,1273780200,4,2010,4,16
"4010",1275172080,1276136220,4,2010,5,21
"4011",1276206180,1276892700,4,2010,6,23
"4012",1276206180,1277010600,4,2010,6,23
"4013",1277073960,1278889560,4,2010,6,24
"4014",1280010720,1280882220,4,2010,7,29
"4015",1281134940,1281494820,4,2010,8,31
"4016",1201130940,0,5,2008,1,4
"4017",1203729840,0,5,2008,2,8
"4018",1205803740,0,5,2008,3,12
"4019",1208040360,0,5,2008,4,15
"4020",1210359540,0,5,2008,5,19
"4021",1211572500,0,5,2008,5,21
"4022",1212705960,0,5,2008,6,23
"4023",1213665300,0,5,2008,6,25
"4024",1214358180,0,5,2008,6,26
"4025",1216342140,0,5,2008,7,29
"4026",1217458680,0,5,2008,7,31
"4027",1220400180,0,5,2008,9,36
"4028",1222307460,0,5,2008,9,39
"4029",1222721940,0,5,2008,9,40
"4030",1223410800,0,5,2008,10,41
"4031",1224206100,0,5,2008,10,42
"4032",1225565160,0,5,2008,11,44
"4033",1225938840,0,5,2008,11,45
"4034",1227577860,0,5,2008,11,48
"4035",1228527240,0,5,2008,12,49
"4036",1229045760,0,5,2008,12,50
"4037",1233272100,0,5,2009,1,5
"4038",1235523180,0,5,2009,2,9
"4039",1236795360,0,5,2009,3,11
"4040",1237593240,0,5,2009,3,12
"4041",1239211800,0,5,2009,4,15
"4042",1239993180,0,5,2009,4,16
"4043",1244225220,0,5,2009,6,23
"4044",1247344920,0,5,2009,7,28
"4045",1248123240,0,5,2009,7,30
"4046",1249773120,0,5,2009,8,32
"4047",1201130940,1203109020,5,2008,1,4
"4048",1201130940,1203478800,5,2008,1,4
"4049",1201130940,1203549360,5,2008,1,4
"4050",1203729840,1205387700,5,2008,2,8
"4051",1203729840,1205527620,5,2008,2,8
"4052",1205803740,1207521360,5,2008,3,12
"4053",1205803740,1207685040,5,2008,3,12
"4054",1208040360,1209856500,5,2008,4,15
"4055",1208040360,1210115280,5,2008,4,15
"4056",1210359540,1211049480,5,2008,5,19
"4057",1210359540,1211230980,5,2008,5,19
"4058",1210359540,1211317140,5,2008,5,19
"4059",1211572500,1212267180,5,2008,5,21
"4060",1211572500,1212440220,5,2008,5,21
"4061",1212705960,1213139880,5,2008,6,23
"4062",1212705960,1213319520,5,2008,6,23
"4063",1212705960,1213398300,5,2008,6,23
"4064",1213665300,1213983720,5,2008,6,25
"4065",1213665300,1214260620,5,2008,6,25
"4066",1214358180,1215654240,5,2008,6,26
"4067",1214358180,1216003080,5,2008,6,26
"4068",1214358180,1216158720,5,2008,6,26
"4069",1216342140,1217202300,5,2008,7,29
"4070",1217458680,1218838920,5,2008,7,31
"4071",1217458680,1220388480,5,2008,7,31
"4072",1220400180,1221428100,5,2008,9,36
"4073",1220400180,1221611640,5,2008,9,36
"4074",1222307460,1222628520,5,2008,9,39
"4075",1223410800,1223940060,5,2008,10,41
"4076",1225565160,1225658280,5,2008,11,44
"4077",1225565160,1225922640,5,2008,11,44
"4078",1225938840,1226021700,5,2008,11,45
"4079",1225938840,1226815320,5,2008,11,45
"4080",1228527240,1228612620,5,2008,12,49
"4081",1233272100,1233971160,5,2009,1,5
"4082",1233272100,1234920060,5,2009,1,5
"4083",1235523180,1235781480,5,2009,2,9
"4084",1235523180,1236732600,5,2009,2,9
"4085",1236795360,1236801060,5,2009,3,11
"4086",1236795360,1237147080,5,2009,3,11
"4087",1236795360,1237234680,5,2009,3,11
"4088",1237593240,1238274480,5,2009,3,12
"4089",1237593240,1238789700,5,2009,3,12
"4090",1239211800,1239394920,5,2009,4,15
"4091",1239211800,1239741900,5,2009,4,15
"4092",1239993180,1243637100,5,2009,4,16
"4093",1244225220,1245961200,5,2009,6,23
"4094",1244225220,1246946220,5,2009,6,23
"4095",1247344920,1247948940,5,2009,7,28
"4096",1248123240,1249420980,5,2009,7,30
"4097",1248123240,1249498380,5,2009,7,30
"4098",1249773120,1249945440,5,2009,8,32
"4099",1200620880,0,9,2008,1,3
"4100",1202431620,0,9,2008,2,6
"4101",1203459120,0,9,2008,2,8
"4102",1204768920,0,9,2008,3,10
"4103",1206394500,0,9,2008,3,13
"4104",1208468520,0,9,2008,4,16
"4105",1208918520,0,9,2008,4,17
"4106",1209433020,0,9,2008,4,18
"4107",1212797100,0,9,2008,6,23
"4108",1213651800,0,9,2008,6,25
"4109",1214081820,0,9,2008,6,25
"4110",1214686080,0,9,2008,6,26
"4111",1216425720,0,9,2008,7,29
"4112",1218156660,0,9,2008,8,32
"4113",1221524160,0,9,2008,9,38
"4114",1224274200,0,9,2008,10,42
"4115",1226600160,0,9,2008,11,46
"4116",1227214860,0,9,2008,11,47
"4117",1228868340,0,9,2008,12,50
"4118",1229473080,0,9,2008,12,51
"4119",1231378080,0,9,2009,1,2
"4120",1231987440,0,9,2009,1,3
"4121",1233805620,0,9,2009,2,6
"4122",1236463680,0,9,2009,3,10
"4123",1238781300,0,9,2009,4,14
"4124",1239922980,0,9,2009,4,16
"4125",1241907720,0,9,2009,5,19
"4126",1243806360,0,9,2009,5,22
"4127",1246137120,0,9,2009,6,26
"4128",1248748800,0,9,2009,7,31
"4129",1251670380,0,9,2009,8,35
"4130",1254173880,0,9,2009,9,40
"4131",1255999680,0,9,2009,10,43
"4132",1200620880,1202264400,9,2008,1,3
"4133",1200620880,1202347440,9,2008,1,3
"4134",1202431620,1202778240,9,2008,2,6
"4135",1202431620,1203012900,9,2008,2,6
"4136",1202431620,1203105000,9,2008,2,6
"4137",1203459120,1204229640,9,2008,2,8
"4138",1203459120,1204321920,9,2008,2,8
"4139",1207689780,1208210280,9,2008,4,15
"4140",1207689780,1208308860,9,2008,4,15
"4141",1208468520,1208727120,9,2008,4,16
"4142",1208468520,1208823120,9,2008,4,16
"4143",1208468520,1208904060,9,2008,4,16
"4144",1208918520,1209248640,9,2008,4,17
"4145",1209433020,1210113900,9,2008,4,18
"4146",1209433020,1210988220,9,2008,4,18
"4147",1209433020,1212441660,9,2008,4,18
"4148",1213651800,1213999620,9,2008,6,25
"4149",1213651800,1214075400,9,2008,6,25
"4150",1214081820,1214357700,9,2008,6,25
"4151",1214081820,1214607000,9,2008,6,25
"4152",1216425720,1217899080,9,2008,7,29
"4153",1216425720,1218000240,9,2008,7,29
"4154",1216425720,1218055980,9,2008,7,29
"4155",1218156660,1219957860,9,2008,8,32
"4156",1220722500,1221167160,9,2008,9,36
"4157",1220722500,1221346320,9,2008,9,36
"4158",1220722500,1221512820,9,2008,9,36
"4159",1224274200,1225317120,9,2008,10,42
"4160",1227214860,1228677780,9,2008,11,47
"4161",1227214860,1228698240,9,2008,11,47
"4162",1227214860,1228782300,9,2008,11,47
"4163",1229473080,1230597660,9,2008,12,51
"4164",1229473080,1230751980,9,2008,12,51
"4165",1231378080,1231637100,9,2009,1,2
"4166",1231378080,1231795440,9,2009,1,2
"4167",1231987440,1232671440,9,2009,1,3
"4168",1233805620,1236221040,9,2009,2,6
"4169",1236463680,1238121060,9,2009,3,10
"4170",1236463680,1238614140,9,2009,3,10
"4171",1238781300,1238867340,9,2009,4,14
"4172",1238781300,1239123660,9,2009,4,14
"4173",1239922980,1241222580,9,2009,4,16
"4174",1239922980,1241290980,9,2009,4,16
"4175",1243806360,1245895020,9,2009,5,22
"4176",1243806360,1245953880,9,2009,5,22
"4177",1246137120,1246930200,9,2009,6,26
"4178",1246137120,1247188560,9,2009,6,26
"4179",1246137120,1247338440,9,2009,6,26
"4180",1246137120,1248484920,9,2009,6,26
"4181",1246137120,1248561420,9,2009,6,26
"4182",1248748800,1250035860,9,2009,7,31
"4183",1248748800,1250218500,9,2009,7,31
"4184",1248748800,1250362920,9,2009,7,31
"4185",1248748800,1251416340,9,2009,7,31
"4186",1248748800,1251490560,9,2009,7,31
"4187",1251670380,1252881060,9,2009,8,35
"4188",1251670380,1253316660,9,2009,8,35
"4189",1251670380,1253819460,9,2009,8,35
