"checkOut","checkIn","title","yearOut","monthOut","weekOut","count"
1265417820,0,8,2010,2,5,180
1199408100,1200179760,8,2008,1,1,52
1199408100,1200428340,8,2008,1,1,52
1199408100,1200513060,8,2008,1,1,52
1199408100,1201807920,8,2008,1,1,52
1201835400,1203903780,8,2008,1,5,31
1201835400,1203982500,8,2008,1,5,31
1204498080,1205799180,8,2008,3,9,13
1204498080,1205885580,8,2008,3,9,13
1206577380,1209144300,8,2008,3,13,51
1209862680,1212689160,8,2008,5,18,34
1209862680,1214070000,8,2008,5,18,34
1209862680,1215136740,8,2008,5,18,34
1209862680,1215284520,8,2008,5,18,34
1215296280,1215836880,8,2008,7,27,42
1215296280,1216067100,8,2008,7,27,42
1216079160,1217189520,8,2008,7,29,107
1216079160,1217378700,8,2008,7,29,107
1217540640,1218231180,8,2008,7,31,43
1217540640,1218404520,8,2008,7,31,43
1218491940,1219954680,8,2008,8,33,80
1218491940,1220228460,8,2008,8,33,80
1218491940,1220471580,8,2008,8,33,80
1220993160,1221937920,8,2008,9,37,56
1222542540,1222820040,8,2008,9,39,76
1222975800,1223065380,8,2008,10,40,58
1223156400,1224454680,8,2008,10,40,58
1224798720,1226183820,8,2008,10,43,61
1226867460,1227567480,8,2008,11,46,52
1226867460,1228255380,8,2008,11,46,52
1228261020,1228596420,8,2008,12,49,63
1234385040,1234899900,8,2009,2,7,77
1235161800,1235605080,8,2009,2,8,58
1235161800,1236623940,8,2009,2,8,58
1235161800,1236722400,8,2009,2,8,58
1236906120,1237255980,8,2009,3,11,83
1236906120,1237589160,8,2009,3,11,83
1236906120,1237674360,8,2009,3,11,83
1238264940,1238718000,8,2009,3,13,57
1238264940,1239058680,8,2009,3,13,57
1238264940,1239128640,8,2009,3,13,57
1239471120,1239935280,8,2009,4,15,56
1239471120,1240341780,8,2009,4,15,56
1240598340,1243637100,8,2009,4,17,80
1240598340,1244854740,8,2009,4,17,80
1240598340,1244913180,8,2009,4,17,80
1245116040,1251158760,8,2009,6,25,51
1245116040,1251316560,8,2009,6,25,51
1251568920,1253062320,8,2009,8,35,234
1251568920,1253210400,8,2009,8,35,234
1254692340,1255907100,8,2009,10,40,57
1254692340,1255981140,8,2009,10,40,57
1256257980,1256756340,8,2009,10,43,272
1256257980,1257015060,8,2009,10,43,272
1257032580,1257476160,8,2009,10,44,197
1257032580,1257621480,8,2009,10,44,197
1257032580,1257799560,8,2009,10,44,197
1258054620,1258587120,8,2009,11,46,149
1258054620,1258667460,8,2009,11,46,149
1258936740,1261182180,8,2009,11,47,212
1265319060,1265409000,8,2010,2,5,180
1265417820,1265754720,8,2010,2,5,180
1203124560,0,7,2008,2,7,37
1206147360,0,7,2008,3,12,50
1207104120,0,7,2008,4,14,45
1208290080,0,7,2008,4,16,84
1209677580,0,7,2008,5,18,34
1210815060,0,7,2008,5,20,66
1213117920,0,7,2008,6,24,74
1213292940,0,7,2008,6,24,74
1217286900,0,7,2008,7,31,43
1218491940,0,7,2008,8,33,80
1219965420,0,7,2008,8,35,68
1221931260,0,7,2008,9,38,45
1222992120,0,7,2008,10,40,58
1224027720,0,7,2008,10,42,62
1225240800,0,7,2008,10,44,30
1227651960,0,7,2008,11,48,40
1228348740,0,7,2008,12,49,63
1229112600,0,7,2008,12,50,44
1230327600,0,7,2008,12,52,14
1231888680,0,7,2009,1,3,66
1233279240,0,7,2009,1,5,51
1234129980,0,7,2009,2,6,83
1235091300,0,7,2009,2,8,58
1235534100,0,7,2009,2,9,75
1237572600,0,7,2009,3,12,76
1238622120,0,7,2009,4,14,64
1240359960,0,7,2009,4,17,80
1241205840,0,7,2009,5,18,25
1242432900,0,7,2009,5,20,82
1242866280,0,7,2009,5,21,83
1243476180,0,7,2009,5,22,65
1246135440,0,7,2009,6,26,62
1247518500,0,7,2009,7,29,57
1247599440,0,7,2009,7,29,57
1249072140,0,7,2009,7,31,165
1250557140,0,7,2009,8,34,230
1254171240,0,7,2009,9,40,107
1255052580,0,7,2009,10,41,197
1257818880,0,7,2009,11,46,149
1260055020,0,7,2009,12,49,167
1261020000,0,7,2009,12,51,138
1261619220,0,7,2009,12,52,81
1262203920,0,7,2009,12,53,50
1263348360,0,7,2010,1,2,201
1266107640,0,7,2010,2,6,156
1267556160,0,7,2010,3,9,191
1269727320,0,7,2010,3,12,187
1270770240,0,7,2010,4,14,157
1270924740,0,7,2010,4,14,157
1272044880,0,7,2010,4,16,117
1272915660,0,7,2010,5,18,139
1273441800,0,7,2010,5,18,139
1275767700,0,7,2010,6,22,78
1277254260,0,7,2010,6,25,146
1278889500,0,7,2010,7,27,129
1281309060,0,7,2010,8,31,147
1282602720,0,7,2010,8,34,92
1282943160,0,7,2010,8,34,92
1285029420,0,7,2010,9,38,136
1285441980,0,7,2010,9,38,136
1286041440,0,7,2010,10,39,17
1287019080,0,7,2010,10,41,76
1288143960,0,7,2010,10,43,81
1288555920,0,7,2010,10,43,81
1291588980,0,7,2010,12,48,54
1293162720,0,7,2010,12,51,83
1295137500,0,7,2011,1,2,141
1296173460,0,7,2011,1,4,121
1297637040,0,7,2011,2,6,106
1298242620,0,7,2011,2,7,104
1303084200,0,7,2011,4,15,120
1303863420,0,7,2011,4,17,70
1203124560,1204335480,7,2008,2,7,37
1203124560,1204689000,7,2008,2,7,37
1203124560,1204762080,7,2008,2,7,37
1203124560,1205877660,7,2008,2,7,37
1203124560,1206052380,7,2008,2,7,37
1206147360,1206569040,7,2008,3,12,50
1206147360,1206921180,7,2008,3,12,50
1207104120,1207707240,7,2008,4,14,45
1207104120,1208217120,7,2008,4,14,45
1208290080,1209255840,7,2008,4,16,84
1208290080,1209412980,7,2008,4,16,84
1209677580,1210636920,7,2008,5,18,34
1210815060,1212459420,7,2008,5,20,66
1210815060,1212794460,7,2008,5,20,66
1213117920,1213206480,7,2008,6,24,74
1213292940,1214528280,7,2008,6,24,74
1213292940,1215666360,7,2008,6,24,74
1213292940,1215798540,7,2008,6,24,74
1213292940,1217269680,7,2008,6,24,74
1217286900,1218414180,7,2008,7,31,43
1218491940,1219795920,7,2008,8,33,80
1219965420,1221428580,7,2008,8,35,68
1221931260,1222888980,7,2008,9,38,45
1221931260,1222976160,7,2008,9,38,45
1222992120,1223670840,7,2008,10,40,58
1224027720,1224785400,7,2008,10,42,62
1224027720,1224873840,7,2008,10,42,62
1225240800,1227205320,7,2008,10,44,30
1227651960,1228347060,7,2008,11,48,40
1228348740,1228944660,7,2008,12,49,63
1231888680,1232153460,7,2009,1,3,66
1231888680,1232472720,7,2009,1,3,66
1234129980,1235013780,7,2009,2,6,83
1235091300,1235446320,7,2009,2,8,58
1235534100,1237076640,7,2009,2,9,75
1235534100,1237393740,7,2009,2,9,75
1237572600,1238531220,7,2009,3,12,76
1238622120,1239486420,7,2009,4,14,64
1238622120,1239745560,7,2009,4,14,64
1240359960,1241042640,7,2009,4,17,80
1240359960,1241119860,7,2009,4,17,80
1241205840,1241812560,7,2009,5,18,25
1242432900,1242500520,7,2009,5,20,82
1242432900,1242760860,7,2009,5,20,82
1242866280,1242956760,7,2009,5,21,83
1242866280,1243199880,7,2009,5,21,83
1246135440,1247344140,7,2009,6,26,62
1247518500,1247519100,7,2009,7,29,57
1247599440,1248379920,7,2009,7,29,57
1249072140,1250184120,7,2009,7,31,165
1249072140,1250288160,7,2009,7,31,165
1250557140,1252549020,7,2009,8,34,230
1250557140,1252880400,7,2009,8,34,230
1250557140,1252970940,7,2009,8,34,230
1254171240,1254433380,7,2009,9,40,107
1255052580,1256074920,7,2009,10,41,197
1255052580,1256353320,7,2009,10,41,197
1255052580,1256409180,7,2009,10,41,197
1255052580,1257271620,7,2009,10,41,197
1257818880,1259783580,7,2009,11,46,149
1261020000,1261530840,7,2009,12,51,138
1261619220,1261856040,7,2009,12,52,81
1266107640,1267319040,7,2010,2,6,156
1267556160,1269279060,7,2010,3,9,191
1267556160,1269460920,7,2010,3,9,191
1270924740,1271795220,7,2010,4,14,157
1272044880,1272570900,7,2010,4,16,117
1272915660,1273354440,7,2010,5,18,139
1273441800,1275174720,7,2010,5,18,139
1275767700,1277172960,7,2010,6,22,78
1277254260,1278198600,7,2010,6,25,146
1277254260,1278530580,7,2010,6,25,146
1278889500,1280873280,7,2010,7,27,129
1281309060,1282523580,7,2010,8,31,147
1282602720,1282758540,7,2010,8,34,92
1286041440,1286998620,7,2010,10,39,17
1293162720,1293404220,7,2010,12,51,83
1293162720,1293745500,7,2010,12,51,83
1295137500,1295477700,7,2011,1,2,141
1296173460,1296954120,7,2011,1,4,121
1297637040,1298160660,7,2011,2,6,106
1298242620,1299979320,7,2011,2,7,104
1303084200,1303438560,7,2011,4,15,120
1303084200,1303762080,7,2011,4,15,120
1203199560,0,7,2008,2,7,37
1205798940,0,7,2008,3,12,50
1207098900,0,7,2008,4,14,45
1208309700,0,7,2008,4,16,84
1209775920,0,7,2008,5,18,34
1212111960,0,7,2008,5,22,70
1212865080,0,7,2008,6,23,60
1214589960,0,7,2008,6,26,73
1215558360,0,7,2008,7,28,80
1216175340,0,7,2008,7,29,107
1217299020,0,7,2008,7,31,43
1218226620,0,7,2008,8,32,82
1220993160,0,7,2008,9,37,56
1222715940,0,7,2008,9,40,18
1223164740,0,7,2008,10,40,58
1224268680,0,7,2008,10,42,62
1225764060,0,7,2008,11,45,38
1226534820,0,7,2008,11,46,52
1230677700,0,7,2008,12,1,8
1233278160,0,7,2009,1,5,51
1234055580,0,7,2009,2,6,83
1234916940,0,7,2009,2,8,58
1238796180,0,7,2009,4,14,64
1241572200,0,7,2009,5,19,58
1242071760,0,7,2009,5,20,82
1242932280,0,7,2009,5,21,83
1244314920,0,7,2009,6,23,57
1246934220,0,7,2009,7,28,69
1248140580,0,7,2009,7,30,93
1248749760,0,7,2009,7,31,165
1251667260,0,7,2009,8,35,234
1254256260,0,7,2009,9,40,107
1256424180,0,7,2009,10,43,272
1259115780,0,7,2009,11,48,131
1261429440,0,7,2009,12,52,81
1262646000,0,7,2010,1,1,187
1263063960,0,7,2010,1,1,187
1264028520,0,7,2010,1,3,146
1265845500,0,7,2010,2,6,156
1267064940,0,7,2010,2,8,174
1267582800,0,7,2010,3,9,191
1271550780,0,7,2010,4,15,154
1272307320,0,7,2010,4,17,110
1272416400,0,7,2010,4,17,110
1273611840,0,7,2010,5,19,124
1273879440,0,7,2010,5,19,124
1274489100,0,7,2010,5,20,149
1275255900,0,7,2010,5,21,137
1277172180,0,7,2010,6,25,146
1279404840,0,7,2010,7,28,113
1284250560,0,7,2010,9,36,82
1286656980,0,7,2010,10,40,105
1288723260,0,7,2010,11,44,111
1289672340,0,7,2010,11,45,84
1290304440,0,7,2010,11,46,86
1290989640,0,7,2010,11,47,67
1292714040,0,7,2010,12,50,97
1294109160,0,7,2011,1,1,153
1294613220,0,7,2011,1,1,153
1295213880,0,7,2011,1,2,141
1296264420,0,7,2011,1,4,121
1203199560,1203975540,7,2008,2,7,37
1203199560,1204158720,7,2008,2,7,37
1203199560,1204243500,7,2008,2,7,37
1203199560,1205356680,7,2008,2,7,37
1205798940,1206825000,7,2008,3,12,50
1207098900,1208216340,7,2008,4,14,45
1207098900,1208292540,7,2008,4,14,45
1208309700,1209239340,7,2008,4,16,84
1208309700,1209490080,7,2008,4,16,84
1208309700,1209578160,7,2008,4,16,84
1209775920,1211998560,7,2008,5,18,34
1212111960,1212268080,7,2008,5,22,70
1212111960,1212608880,7,2008,5,22,70
1212865080,1213329780,7,2008,6,23,60
1212865080,1213382820,7,2008,6,23,60
1212865080,1214437620,7,2008,6,23,60
1214589960,1215113880,7,2008,6,26,73
1214589960,1215481860,7,2008,6,26,73
1214589960,1215545460,7,2008,6,26,73
1215558360,1215738180,7,2008,7,28,80
1216175340,1217022180,7,2008,7,29,107
1216175340,1217099520,7,2008,7,29,107
1217299020,1217903400,7,2008,7,31,43
1217299020,1218055980,7,2008,7,31,43
1217299020,1218142800,7,2008,7,31,43
1218226620,1220573940,7,2008,8,32,82
1218226620,1220920800,7,2008,8,32,82
1220993160,1221186540,7,2008,9,37,56
1220993160,1221348360,7,2008,9,37,56
1220993160,1221510060,7,2008,9,37,56
1222715940,1223072820,7,2008,9,40,18
1222715940,1223142900,7,2008,9,40,18
1223164740,1223668740,7,2008,10,40,58
1224268680,1225749360,7,2008,10,42,62
1225764060,1226039100,7,2008,11,45,38
1225764060,1226265900,7,2008,11,45,38
1226534820,1227049620,7,2008,11,46,52
1227145020,1229041860,7,2008,11,47,63
1227145020,1229577000,7,2008,11,47,63
1227145020,1229721900,7,2008,11,47,63
1227145020,1230659820,7,2008,11,47,63
1233278160,1233712560,7,2009,1,5,51
1234916940,1237658940,7,2009,2,8,58
1234916940,1237945440,7,2009,2,8,58
1234916940,1238102100,7,2009,2,8,58
1234916940,1238437920,7,2009,2,8,58
1234916940,1238542740,7,2009,2,8,58
1238796180,1238878980,7,2009,4,14,64
1239331500,1241464020,7,2009,4,15,56
1241572200,1241892840,7,2009,5,19,58
1242071760,1242694260,7,2009,5,20,82
1242071760,1242772440,7,2009,5,20,82
1242932280,1243483620,7,2009,5,21,83
1242932280,1243620240,7,2009,5,21,83
1244314920,1246314540,7,2009,6,23,57
1244314920,1246493340,7,2009,6,23,57
1244314920,1246556520,7,2009,6,23,57
1246934220,1247531880,7,2009,7,28,69
1246934220,1247865240,7,2009,7,28,69
1246934220,1247938020,7,2009,7,28,69
1248140580,1248226140,7,2009,7,30,93
1248140580,1248551880,7,2009,7,30,93
1248749760,1250889120,7,2009,7,31,165
1248749760,1250964480,7,2009,7,31,165
1251667260,1252615380,7,2009,8,35,234
1251667260,1253042400,7,2009,8,35,234
1254256260,1254451020,7,2009,9,40,107
1254256260,1254772020,7,2009,9,40,107
1254256260,1255757040,7,2009,9,40,107
1254256260,1255975620,7,2009,9,40,107
1256424180,1258569240,7,2009,10,43,272
1259115780,1261103580,7,2009,11,48,131
1259115780,1261424700,7,2009,11,48,131
1261429440,1261534080,7,2009,12,52,81
1261429440,1262058720,7,2009,12,52,81
1262646000,1262909280,7,2010,1,1,187
1263063960,1263945780,7,2010,1,1,187
1264028520,1265672160,7,2010,1,3,146
1265845500,1267057080,7,2010,2,6,156
1267064940,1267490640,7,2010,2,8,174
1271550780,1271809320,7,2010,4,15,154
1272307320,1272393900,7,2010,4,17,110
1272416400,1273534020,7,2010,4,17,110
1274489100,1275159000,7,2010,5,20,149
1275255900,1276018620,7,2010,5,21,137
1277172180,1277672460,7,2010,6,25,146
1277172180,1279216260,7,2010,6,25,146
1277172180,1279391340,7,2010,6,25,146
1279404840,1282593720,7,2010,7,28,113
1284250560,1286417160,7,2010,9,36,82
1288723260,1289242080,7,2010,11,44,111
1288723260,1289433240,7,2010,11,44,111
1288723260,1289593620,7,2010,11,44,111
1290304440,1290821460,7,2010,11,46,86
1290989640,1292362020,7,2010,11,47,67
1292714040,1293652140,7,2010,12,50,97
1294109160,1294531260,7,2011,1,1,153
1294613220,1295123520,7,2011,1,1,153
1295213880,1296074100,7,2011,1,2,141
1296264420,1296506760,7,2011,1,4,121
1203534480,0,7,2008,2,8,48
1205097120,0,7,2008,3,10,42
1206217740,0,7,2008,3,12,50
1207176120,0,7,2008,4,14,45
1209591360,0,7,2008,4,18,54
1212531720,0,7,2008,6,23,60
1213662960,0,7,2008,6,25,92
1214527920,0,7,2008,6,26,73
1215896640,0,7,2008,7,28,80
1216933440,0,7,2008,7,30,70
1217704200,0,7,2008,8,31,17
1219275180,0,7,2008,8,34,59
1221325320,0,7,2008,9,37,56
1223511540,0,7,2008,10,41,91
1227577860,0,7,2008,11,48,40
1228415580,0,7,2008,12,49,63
1229125380,0,7,2008,12,50,44
1230335640,0,7,2008,12,52,14
1232586120,0,7,2009,1,4,61
1233802620,0,7,2009,2,6,83
1235526900,0,7,2009,2,9,75
1236984240,0,7,2009,3,11,83
1237505100,0,7,2009,3,12,76
1239472200,0,7,2009,4,15,56
1240087740,0,7,2009,4,16,45
1241492220,0,7,2009,5,19,58
1242170640,0,7,2009,5,20,82
1244582400,0,7,2009,6,24,65
1245286740,0,7,2009,6,25,51
1250646540,0,7,2009,8,34,230
1253577360,0,7,2009,9,39,287
1255479840,0,7,2009,10,42,170
1259118360,0,7,2009,11,48,131
1260327360,0,7,2009,12,50,148
1265326380,0,7,2010,2,5,180
1268512260,0,7,2010,3,10,130
1269735420,0,7,2010,3,12,187
1271376000,0,7,2010,4,15,154
1273011720,0,7,2010,5,18,139
1282694280,0,7,2010,8,34,92
1286663940,0,7,2010,10,40,105
1287866820,0,7,2010,10,42,86
1298765820,0,7,2011,2,8,96
1302217740,0,7,2011,4,14,98
1304281680,0,7,2011,5,17,6
1203534480,1204321380,7,2008,2,8,48
1203534480,1204766700,7,2008,2,8,48
1205097120,1205952540,7,2008,3,10,42
1207176120,1209086640,7,2008,4,14,45
1207176120,1209409200,7,2008,4,14,45
1209591360,1212351600,7,2008,4,18,54
1209591360,1212438720,7,2008,4,18,54
1212531720,1213325340,7,2008,6,23,60
1212531720,1213640760,7,2008,6,23,60
1213662960,1214254500,7,2008,6,25,92
1213662960,1214333160,7,2008,6,25,92
1215896640,1216925400,7,2008,7,28,80
1216933440,1217202060,7,2008,7,30,70
1216933440,1217539920,7,2008,7,30,70
1219275180,1221066480,7,2008,8,34,59
1219275180,1221172800,7,2008,8,34,59
1223511540,1225157160,7,2008,10,41,91
1223511540,1225431360,7,2008,10,41,91
1223511540,1225567380,7,2008,10,41,91
1223511540,1226803860,7,2008,10,41,91
1223511540,1226967060,7,2008,10,41,91
1228415580,1228859940,7,2008,12,49,63
1232586120,1233173460,7,2009,1,4,61
1232586120,1233607860,7,2009,1,4,61
1233802620,1234660320,7,2009,2,6,83
1235526840,1235526840,7,2009,2,9,75
1235526900,1236371280,7,2009,2,9,75
1235526900,1236806820,7,2009,2,9,75
1235526900,1236887400,7,2009,2,9,75
1236984240,1237072620,7,2009,3,11,83
1236984240,1237425660,7,2009,3,11,83
1236984240,1237490280,7,2009,3,11,83
1237505100,1238716320,7,2009,3,12,76
1240087740,1240686300,7,2009,4,16,45
1240087740,1240963080,7,2009,4,16,45
1241492220,1241572980,7,2009,5,19,58
1241492220,1241719980,7,2009,5,19,58
1241492220,1241805120,7,2009,5,19,58
1242170640,1243557360,7,2009,5,20,82
1244582400,1244917740,7,2009,6,24,65
1244582400,1245261060,7,2009,6,24,65
1250646540,1253152740,7,2009,8,34,230
1250646540,1253211360,7,2009,8,34,230
1253577360,1254950100,7,2009,9,39,287
1255479840,1257302460,7,2009,10,42,170
1255479840,1257469680,7,2009,10,42,170
1255479840,1257533520,7,2009,10,42,170
1259118360,1260139440,7,2009,11,48,131
1265326380,1267134300,7,2010,2,5,180
1268512260,1268694180,7,2010,3,10,130
1269735420,1270932720,7,2010,3,12,187
1271376000,1272411240,7,2010,4,15,154
1273011720,1280789760,7,2010,5,18,139
1282694280,1286229240,7,2010,8,34,92
1286663940,1287604740,7,2010,10,40,105
1298765820,1300558380,7,2011,2,8,96
1302217740,1303932120,7,2011,4,14,98
1304281680,1304381100,7,2011,5,17,6
1304281680,1304790540,7,2011,5,17,6
1206396540,0,7,2008,3,13,51
1208220900,0,7,2008,4,16,84
1208565480,0,7,2008,4,16,84
1209599820,0,7,2008,4,18,54
1212109440,0,7,2008,5,22,70
1213669800,0,7,2008,6,25,92
1215468780,0,7,2008,7,28,80
1216256640,0,7,2008,7,29,107
1218740820,0,7,2008,8,33,80
1220920620,0,7,2008,9,37,56
1221937140,0,7,2008,9,38,45
1224456540,0,7,2008,10,42,62
1226262660,0,7,2008,11,45,38
1226787180,0,7,2008,11,46,52
1229645040,0,7,2008,12,51,25
1230937920,0,7,2009,1,1,30
1232833020,0,7,2009,1,4,61
1234225380,0,7,2009,2,7,77
1236385320,0,7,2009,3,10,50
1237678200,0,7,2009,3,12,76
1241026500,0,7,2009,4,18,33
1242180300,0,7,2009,5,20,82
1242601620,0,7,2009,5,20,82
1243032060,0,7,2009,5,21,83
1244068500,0,7,2009,6,23,57
1244847900,0,7,2009,6,24,65
1245441420,0,7,2009,6,25,51
1247865180,0,7,2009,7,29,57
1248205500,0,7,2009,7,30,93
1248819180,0,7,2009,7,31,165
1250108700,0,7,2009,8,33,146
1250645340,0,7,2009,8,34,230
1253132340,0,7,2009,9,38,177
1253749080,0,7,2009,9,39,287
1256246520,0,7,2009,10,43,272
1257196980,0,7,2009,11,45,186
1259724780,0,7,2009,12,49,167
1261165920,0,7,2009,12,51,138
1262911200,0,7,2010,1,1,187
1265161260,0,7,2010,2,5,180
1265682120,0,7,2010,2,6,156
1266875700,0,7,2010,2,8,174
1267746660,0,7,2010,3,9,191
1268942400,0,7,2010,3,11,131
1271211900,0,7,2010,4,15,154
1274227560,0,7,2010,5,20,149
1276467480,0,7,2010,6,23,141
1277768400,0,7,2010,6,26,55
1279653120,0,7,2010,7,29,160
1206396540,1208033160,7,2008,3,13,51
1206396540,1208202360,7,2008,3,13,51
1208220900,1208454240,7,2008,4,16,84
1208220900,1208547900,7,2008,4,16,84
1208565480,1208907540,7,2008,4,16,84
1208565480,1209083280,7,2008,4,16,84
1209599820,1211242680,7,2008,4,18,54
1209599820,1211332500,7,2008,4,18,54
1212109440,1212878220,7,2008,5,22,70
1212109440,1213062540,7,2008,5,22,70
1213669800,1215108840,7,2008,6,25,92
1213669800,1215283560,7,2008,6,25,92
1216256640,1216498860,7,2008,7,29,107
1216256640,1216693080,7,2008,7,29,107
1218740820,1220557260,7,2008,8,33,80
1218740820,1220559120,7,2008,8,33,80
1218740820,1220640180,7,2008,8,33,80
1220920620,1221345180,7,2008,9,37,56
1220920620,1221601440,7,2008,9,37,56
1221937140,1224204600,7,2008,9,38,45
1224456540,1226178240,7,2008,10,42,62
1226262660,1226536260,7,2008,11,45,38
1226262660,1226542500,7,2008,11,45,38
1226262660,1226687520,7,2008,11,45,38
1226787180,1227136140,7,2008,11,46,52
1227229140,1229389980,7,2008,11,47,63
1227229140,1229476260,7,2008,11,47,63
1227229140,1229542500,7,2008,11,47,63
1229645040,1230411120,7,2008,12,51,25
1229645040,1230603360,7,2008,12,51,25
1230937920,1231990020,7,2009,1,1,30
1230937920,1232241000,7,2009,1,1,30
1230937920,1232479860,7,2009,1,1,30
1232833020,1233776760,7,2009,1,4,61
1234225380,1236105960,7,2009,2,7,77
1236385320,1237496400,7,2009,3,10,50
1236385320,1237570620,7,2009,3,10,50
1237678200,1238103480,7,2009,3,12,76
1237678200,1238437320,7,2009,3,12,76
1237678200,1240870500,7,2009,3,12,76
1241026500,1241806740,7,2009,4,18,33
1242087960,1242088320,7,2009,5,20,82
1242087960,1242175740,7,2009,5,20,82
1242180300,1242581760,7,2009,5,20,82
1242601620,1242859920,7,2009,5,20,82
1243032060,1243537980,7,2009,5,21,83
1244068500,1244409900,7,2009,6,23,57
1244068500,1244587020,7,2009,6,23,57
1244847900,1245119760,7,2009,6,24,65
1244847900,1245214500,7,2009,6,24,65
1244847900,1245354660,7,2009,6,24,65
1245441420,1247271420,7,2009,6,25,51
1248205500,1248474780,7,2009,7,30,93
1248205500,1248556620,7,2009,7,30,93
1248205500,1248723660,7,2009,7,30,93
1248819180,1248904560,7,2009,7,31,165
1248819180,1249158000,7,2009,7,31,165
1248819180,1249612140,7,2009,7,31,165
1248819180,1249674120,7,2009,7,31,165
1250108700,1250381160,7,2009,8,33,146
1250645340,1251251640,7,2009,8,34,230
1250645340,1251573960,7,2009,8,34,230
1253132340,1253486460,7,2009,9,38,177
1253132340,1253733120,7,2009,9,38,177
1253749080,1254356520,7,2009,9,39,287
1253749080,1254518040,7,2009,9,39,287
1253749080,1254596160,7,2009,9,39,287
1253749080,1255651320,7,2009,9,39,287
1253749080,1255717260,7,2009,9,39,287
1256246520,1256858580,7,2009,10,43,272
1257196980,1257801720,7,2009,11,45,186
1257196980,1257895740,7,2009,11,45,186
1257196980,1258064160,7,2009,11,45,186
1257196980,1259348160,7,2009,11,45,186
1259724780,1260051480,7,2009,12,49,167
1261165920,1262127540,7,2009,12,51,138
1262911200,1264276860,7,2010,1,1,187
1265161260,1265419440,7,2010,2,5,180
1265682120,1265758920,7,2010,2,6,156
1266875700,1267648260,7,2010,2,8,174
1267746660,1268779980,7,2010,3,9,191
1268942400,1270662660,7,2010,3,11,131
1271211900,1272939780,7,2010,4,15,154
1274227560,1276029780,7,2010,5,20,149
1276467480,1277671560,7,2010,6,23,141
1279653120,1285225200,7,2010,7,29,160
1206412140,0,7,2008,3,13,51
1208988540,0,7,2008,4,17,49
1211250900,0,7,2008,5,21,85
1213476600,0,7,2008,6,24,74
1215882780,0,7,2008,7,28,80
1218152100,0,7,2008,8,32,82
1220405400,0,7,2008,9,36,60
1223844600,0,7,2008,10,41,91
1224711540,0,7,2008,10,43,61
1226108580,0,7,2008,11,45,38
1229033580,0,7,2008,12,50,44
1230599880,0,7,2008,12,1,8
1233447660,0,7,2009,1,5,51
1235613480,0,7,2009,2,9,75
1236215820,0,7,2009,3,10,50
1237159380,0,7,2009,3,11,83
1239928740,0,7,2009,4,16,45
1240870260,0,7,2009,4,18,33
1242782100,0,7,2009,5,21,83
1244749020,0,7,2009,6,24,65
1246500360,0,7,2009,7,27,43
1247526540,0,7,2009,7,29,57
1248396180,0,7,2009,7,30,93
1249601940,0,7,2009,8,32,166
1253406360,0,7,2009,9,38,177
1255401480,0,7,2009,10,42,170
1258662180,0,7,2009,11,47,212
1260060300,0,7,2009,12,49,167
1264881780,0,7,2010,1,4,173
1268339040,0,7,2010,3,10,130
1270941180,0,7,2010,4,14,157
1273169640,0,7,2010,5,18,139
1274127120,0,7,2010,5,20,149
1274394000,0,7,2010,5,20,149
1276646880,0,7,2010,6,24,143
1278463260,0,7,2010,7,27,129
1280945340,0,7,2010,8,31,147
1281647700,0,7,2010,8,32,87
1282689600,0,7,2010,8,34,92
1284851220,0,7,2010,9,37,98
1286995920,0,7,2010,10,41,76
1287615960,0,7,2010,10,42,86
1290302400,0,7,2010,11,46,86
1291584300,0,7,2010,12,48,54
1206412140,1207966800,7,2008,3,13,51
1208390460,1208390760,7,2008,4,16,84
1208988540,1210806720,7,2008,4,17,49
1208988540,1211238960,7,2008,4,17,49
1213476600,1215652620,7,2008,6,24,74
1213476600,1215738600,7,2008,6,24,74
1215882780,1217704140,7,2008,7,28,80
1215882780,1217917080,7,2008,7,28,80
1215882780,1217973540,7,2008,7,28,80
1218152100,1219512660,7,2008,8,32,82
1218152100,1219732740,7,2008,8,32,82
1218152100,1219781700,7,2008,8,32,82
1220405400,1222033080,7,2008,9,36,60
1220405400,1222203480,7,2008,9,36,60
1220405400,1223413260,7,2008,9,36,60
1223844600,1224374760,7,2008,10,41,91
1223844600,1224567960,7,2008,10,41,91
1223844600,1224623160,7,2008,10,41,91
1224711540,1225143300,7,2008,10,43,61
1224711540,1225483380,7,2008,10,43,61
1224711540,1225838280,7,2008,10,43,61
1226108580,1228248960,7,2008,11,45,38
1229033580,1229726820,7,2008,12,50,44
1233447660,1235245080,7,2009,1,5,51
1235613480,1235856840,7,2009,2,9,75
1235613480,1236058860,7,2009,2,9,75
1235613480,1236123660,7,2009,2,9,75
1236215820,1236988980,7,2009,3,10,50
1236215820,1237053540,7,2009,3,10,50
1237159380,1239153300,7,2009,3,11,83
1237159380,1239419340,7,2009,3,11,83
1237159380,1239650580,7,2009,3,11,83
1239928740,1240357980,7,2009,4,16,45
1239928740,1240615200,7,2009,4,16,45
1239928740,1240684200,7,2009,4,16,45
1240870260,1242091680,7,2009,4,18,33
1240870260,1242324480,7,2009,4,18,33
1242782100,1243798800,7,2009,5,21,83
1242782100,1244067840,7,2009,5,21,83
1242782100,1244313660,7,2009,5,21,83
1244749020,1245440640,7,2009,6,24,65
1244749020,1246344060,7,2009,6,24,65
