,title,nWords,text,level,0,1,2,3,4,5,6,7
2551,German occupation of Estonia during World War II,/wiki/Occupation_of_Estonia_by_Nazi_Germany#Estonians_in_German_Military_Units_in_1941.E2.80.931944,2,World War II,,,,,,,,
2552,Unit 731,/wiki/Unit_731,2,World War II,,,,,,,,
2553,Submachine gun,/wiki/Submachine_gun,2,World War II,,,,,,,,
2554,Operation Market Garden,/wiki/Operation_Market_Garden,2,World War II,,,,,,,,
2555,Italian invasion of Albania,/wiki/Italian_invasion_of_Albania,2,World War II,,,,,,,,
2556,Warsaw Uprising,/wiki/Warsaw_Uprising,2,World War II,,,,,,,,
2557,Nuremberg trials,/wiki/Nuremberg_trials,2,World War II,,,,,,,,
2558,Stavka,/wiki/Stavka,2,World War II,,,,,,,,
2559,Freemasonry,/wiki/Freemasons,2,World War II,,,,,,,,
2560,Western Desert Campaign,/wiki/Western_Desert_Campaign,2,World War II,,,,,,,,
2561,Decolonization,/wiki/Decolonization,2,World War II,,,,,,,,
2562,Dehousing,/wiki/De-housing,2,World War II,,,,,,,,
2563,Allied invasion of Italy,/wiki/Allied_invasion_of_Italy,2,World War II,,,,,,,,
2564,Baltic region,/wiki/Baltic_region,2,World War II,,,,,,,,
2565,Kuril Islands,/wiki/Kuril_Islands,2,World War II,,,,,,,,
2566,Scuttling of the French fleet in Toulon,/wiki/Scuttling_of_the_French_fleet_in_Toulon,2,World War II,,,,,,,,
2567,Z3 (computer),/wiki/Z3_(computer),2,World War II,,,,,,,,
2568,World War II casualties,/wiki/World_War_II_casualties,2,World War II,,,,,,,,
2569,Battle of Belgium,/wiki/Battle_of_Belgium,2,World War II,,,,,,,,
2570,Aeronautics,/wiki/Aeronautics,2,World War II,,,,,,,,
2571,Chemical warfare,/wiki/Chemical_warfare,2,World War II,,,,,,,,
2572,Francisco Franco,/wiki/Francisco_Franco,2,World War II,,,,,,,,
2573,Poles,/wiki/Poles,2,World War II,,,,,,,,
2574,Axis powers,/wiki/Rome%E2%80%93Berlin_Axis,2,World War II,,,,,,,,
2575,Operation Mars,/wiki/Operation_Mars,2,World War II,,,,,,,,
2576,Galeazzo Ciano,/wiki/Count_Ciano,2,World War II,,,,,,,,
2577,Forced labor of Hungarians in the Soviet Union,/wiki/Forced_labor_of_Hungarians_in_the_Soviet_Union,2,World War II,,,,,,,,
2578,Cipher,/wiki/Cipher,2,World War II,,,,,,,,
2579,Soviet–Japanese Neutrality Pact,/wiki/Soviet%E2%80%93Japanese_Neutrality_Pact,2,World War II,,,,,,,,
2580,Atomic bombings of Hiroshima and Nagasaki,/wiki/Atomic_bombings_of_Hiroshima_and_Nagasaki,2,World War II,,,,,,,,
2581,Treaty of London (1915),/wiki/Treaty_of_London_(1915),2,World War II,,,,,,,,
2582,Don River (Russia),/wiki/Don_River_(Russia),2,World War II,,,,,,,,
2583,Nanshin-ron,/wiki/Nanshin-ron,2,World War II,,,,,,,,
2584,Neumark,/wiki/Neumark,2,World War II,,,,,,,,
2585,Positive law,/wiki/Positive_international_law,2,World War II,,,,,,,,
2586,Gothic Line,/wiki/Gothic_Line,2,World War II,,,,,,,,
2587,Colonial war,/wiki/Colonial_war,2,World War II,,,,,,,,
2588,Tunisian Campaign,/wiki/Tunisia_Campaign,2,World War II,,,,,,,,
2589,Romani people,/wiki/Romani_people,2,World War II,,,,,,,,
2590,German Empire,/wiki/German_Empire,2,World War II,,,,,,,,
2591,Battle of Kursk,/wiki/Battle_of_Kursk,2,World War II,,,,,,,,
2592,Operation Ke,/wiki/Operation_Ke,2,World War II,,,,,,,,
2593,Conscription,/wiki/Conscription,2,World War II,,,,,,,,
2594,Battle of Britain,/wiki/Battle_of_Britain,2,World War II,,,,,,,,
2595,Second Spanish Republic,/wiki/Second_Spanish_Republic,2,World War II,,,,,,,,
2596,Occupation of the Baltic states,/wiki/Occupation_of_the_Baltic_states,2,World War II,,,,,,,,
2597,Spring 1945 offensive in Italy,/wiki/Spring_1945_offensive_in_Italy,2,World War II,,,,,,,,
2598,Ukrainians,/wiki/Ukrainians,2,World War II,,,,,,,,
2599,Polish population transfers (1944–1946),/wiki/Polish_population_transfers_(1944%E2%80%9346),2,World War II,,,,,,,,
2600,Nanking Massacre,/wiki/Nanking_Massacre,2,World War II,,,,,,,,
2601,Empire of Japan,/wiki/Empire_of_Japan,2,World War II,,,,,,,,
2602,Victory over Japan Day,/wiki/Victory_over_Japan_Day,2,World War II,,,,,,,,
2603,Allies of World War I,/wiki/Allies_of_World_War_I,2,World War II,,,,,,,,
2604,Yugoslav coup d'état,/wiki/Yugoslav_coup_d%27%C3%A9tat,2,World War II,,,,,,,,
2605,Battle of the Bulge,/wiki/Battle_of_the_Bulge,2,World War II,,,,,,,,
2606,List of battles by casualties,/wiki/List_of_battles_by_casualties#Sieges_and_urban_combat,2,World War II,,,,,,,,
2607,Mariana and Palau Islands campaign,/wiki/Mariana_and_Palau_Islands_campaign,2,World War II,,,,,,,,
2608,Totalitarianism,/wiki/Totalitarianism,2,World War II,,,,,,,,
2609,Serbs,/wiki/Serbs,2,World War II,,,,,,,,
2610,Jehovah's Witnesses,/wiki/Jehovah%27s_Witnesses,2,World War II,,,,,,,,
2611,Unconditional surrender,/wiki/Unconditional_surrender,2,World War II,,,,,,,,
2612,Polish Corridor,/wiki/Polish_Corridor,2,World War II,,,,,,,,
2613,Flight and expulsion of Germans (1944–50),/wiki/Expulsion_of_Germans_after_World_War_II,2,World War II,,,,,,,,
2614,Maginot Line,/wiki/Maginot_Line,2,World War II,,,,,,,,
2615,Red Army,/wiki/Red_Army,2,World War II,,,,,,,,
2616,Adolf Hitler's rise to power,/wiki/Adolf_Hitler%27s_rise_to_power,2,World War II,,,,,,,,
2617,Battle of Stalingrad,/wiki/Battle_of_Stalingrad,2,World War II,,,,,,,,
2618,Henrik Kauffmann,/wiki/Henrik_Kauffmann,2,World War II,,,,,,,,
2619,Irredentism,/wiki/Irredentist,2,World War II,,,,,,,,
2620,Greenland in World War II,/wiki/Greenland_in_World_War_II,2,World War II,,,,,,,,
2621,First Battle of Kharkov,/wiki/First_Battle_of_Kharkov,2,World War II,,,,,,,,
2622,List of World War II documentary films,/wiki/List_of_World_War_II_documentary_films,2,World War II,,,,,,,,
2623,Belgrade Offensive,/wiki/Belgrade_Offensive,2,World War II,,,,,,,,
2624,Incendiary device,/wiki/Incendiary_device,2,World War II,,,,,,,,
2625,Borneo campaign (1945),/wiki/Borneo_campaign_(1945),2,World War II,,,,,,,,
2626,Doolittle Raid,/wiki/Doolittle_Raid,2,World War II,,,,,,,,
2627,Siege of Leningrad,/wiki/Siege_of_Leningrad#Soviet_relief_of_the_siege,2,World War II,,,,,,,,
2628,German reunification,/wiki/German_reunification,2,World War II,,,,,,,,
2629,Aerial warfare,/wiki/Aerial_warfare,2,World War II,,,,,,,,
2630,British Empire,/wiki/British_Empire,2,World War II,,,,,,,,
2631,Dutch East Indies,/wiki/Dutch_East_Indies,2,World War II,,,,,,,,
2632,Allied plans for German industry after World War II,/wiki/Industrial_plans_for_Germany,2,World War II,,,,,,,,
2633,Federal State of Austria,/wiki/Federal_State_of_Austria,2,World War II,,,,,,,,
2634,Allied-occupied Austria,/wiki/Allied-administered_Austria,2,World War II,,,,,,,,
2635,Operation Kutuzov,/wiki/Operation_Kutuzov,2,World War II,,,,,,,,
2636,Airlift,/wiki/Airlift,2,World War II,,,,,,,,
2637,Manhattan Project,/wiki/Manhattan_Project,2,World War II,,,,,,,,
2638,Urban warfare,/wiki/Urban_warfare,2,World War II,,,,,,,,
2639,Cash and carry (World War II),/wiki/Cash_and_carry_(World_War_II),2,World War II,,,,,,,,
2640,Silesia,/wiki/Silesia,2,World War II,,,,,,,,
2641,Karelian Isthmus,/wiki/Karelian_Isthmus,2,World War II,,,,,,,,
2642,East Pomeranian Offensive,/wiki/East_Pomeranian_Offensive,2,World War II,,,,,,,,
2643,Nazi plunder,/wiki/Nazi_plunder,2,World War II,,,,,,,,
2644,Silesian Offensives,/wiki/Silesian_Offensives,2,World War II,,,,,,,,
2645,Bomber,/wiki/Bomber,2,World War II,,,,,,,,
2646,Territory of the Military Commander in Serbia,/wiki/Serbia_(1941%E2%80%931944),2,World War II,,,,,,,,
2647,Battle of Leyte Gulf,/wiki/Battle_of_Leyte_Gulf,2,World War II,,,,,,,,
2648,Lithuania,/wiki/Lithuania,2,World War II,,,,,,,,
2649,2nd Panzer Army,/wiki/2nd_Panzer_Group,2,World War II,,,,,,,,
2650,Army Group F,/wiki/Army_Group_F,2,World War II,,,,,,,,
2651,Klaipėda Region,/wiki/Klaip%C4%97da_Region,2,World War II,,,,,,,,
2652,Customary international law,/wiki/Customary_international_law,2,World War II,,,,,,,,
2653,Munich Agreement,/wiki/Munich_Agreement,2,World War II,,,,,,,,
2654,Panther–Wotan line,/wiki/Panther-Wotan_line,2,World War II,,,,,,,,
2655,Combined arms,/wiki/Combined_arms,2,World War II,,,,,,,,
2656,Drang nach Osten,/wiki/Drang_nach_Osten,2,World War II,,,,,,,,
2657,List of German-trained divisions of the National Revolutionary Army,/wiki/German-trained_divisions_in_the_National_Revolutionary_Army,2,World War II,,,,,,,,
2658,Warsaw Pact,/wiki/Warsaw_Pact,2,World War II,,,,,,,,
2659,Bombing of Cologne in World War II,/wiki/Bombing_of_Cologne_in_World_War_II,2,World War II,,,,,,,,
2660,Crimean Offensive,/wiki/Crimean_Offensive,2,World War II,,,,,,,,
2661,Anti-submarine warfare,/wiki/Anti-submarine_warfare,2,World War II,,,,,,,,
2662,Axis occupation of Greece,/wiki/Axis_occupation_of_Greece,2,World War II,,,,,,,,
2663,Japanese conquest of Burma,/wiki/Japanese_capture_of_Burma,2,World War II,,,,,,,,
2664,Siege of Budapest,/wiki/Battle_of_Budapest,2,World War II,,,,,,,,
2665,Battle of Guilin–Liuzhou,/wiki/Battle_of_Guilin-Liuzhou,2,World War II,,,,,,,,
2666,Attrition warfare,/wiki/Attrition_warfare,2,World War II,,,,,,,,
2667,Kursk,/wiki/Kursk,2,World War II,,,,,,,,
2668,Close combat,/wiki/Close_combat,2,World War II,,,,,,,,
2669,United Nations Partition Plan for Palestine,/wiki/United_Nations_Partition_Plan_for_Palestine,2,World War II,,,,,,,,
2670,Anti-aircraft warfare,/wiki/Anti-aircraft_warfare,2,World War II,,,,,,,,
2671,Volga River,/wiki/Volga_River,2,World War II,,,,,,,,
2672,Battle of Gazala,/wiki/Gazala_Line,2,World War II,,,,,,,,
2673,Post–World War II economic expansion,/wiki/Post%E2%80%93World_War_II_economic_expansion,2,World War II,,,,,,,,
2674,International Brigades,/wiki/International_Brigades,2,World War II,,,,,,,,
2675,Socialist Federal Republic of Yugoslavia,/wiki/Democratic_Federal_Yugoslavia,2,World War II,,,,,,,,
2676,Ultra,/wiki/Ultra_(cryptography),2,World War II,,,,,,,,
2677,Kriegsmarine,/wiki/Kriegsmarine,2,World War II,,,,,,,,
2678,East African Campaign (World War II),/wiki/East_African_Campaign_(World_War_II),2,World War II,,,,,,,,
2679,Yasuji Okamura,/wiki/Yasuji_Okamura,2,World War II,,,,,,,,
2680,Armistice of 22 June 1940,/wiki/Armistice_with_France_(Second_Compi%C3%A8gne),2,World War II,,,,,,,,
2681,Nazi concentration camps,/wiki/Nazi_concentration_camp,2,World War II,,,,,,,,
2682,Victory Day (9 May),/wiki/Victory_Day_(Eastern_Front),2,World War II,,,,,,,,
2683,Grand strategy,/wiki/Grand_strategy,2,World War II,,,,,,,,
2684,World War II in Yugoslavia,/wiki/Axis_occupation_of_Yugoslavia,2,World War II,,,,,,,,
2685,Boeing B-29 Superfortress,/wiki/Boeing_B-29_Superfortress,2,World War II,,,,,,,,
2686,Norway Debate,/wiki/Norway_Debate,2,World War II,,,,,,,,
2687,Reichstag building,/wiki/Reichstag_building,2,World War II,,,,,,,,
2688,Invasion of Iceland,/wiki/Invasion_of_Iceland,2,World War II,,,,,,,,
2689,Leigh light,/wiki/Leigh_light,2,World War II,,,,,,,,
2690,Resistance during World War II,/wiki/Resistance_during_World_War_II,2,World War II,,,,,,,,
2691,Infection,/wiki/Infectious_disease,2,World War II,,,,,,,,
2692,Blitzkrieg,/wiki/Blitzkrieg,2,World War II,,,,,,,,
2693,Continuation War,/wiki/Continuation_War,2,World War II,,,,,,,,
2694,Beer Hall Putsch,/wiki/Beer_Hall_Putsch,2,World War II,,,,,,,,
2695,Second Guangxi Campaign,/wiki/Second_Guangxi_Campaign,2,World War II,,,,,,,,
2696,Last battle of the battleship Bismarck,/wiki/Last_battle_of_the_battleship_Bismarck,2,World War II,,,,,,,,
2697,Western New Guinea campaign,/wiki/Western_New_Guinea_campaign,2,World War II,,,,,,,,
2698,Kuomintang,/wiki/Kuomintang,2,World War II,,,,,,,,
2699,League of Nations,/wiki/League_of_Nations,2,World War II,,,,,,,,
2700,Persecution of homosexuals in Nazi Germany and the Holocaust,/wiki/History_of_gay_men_in_Nazi_Germany_and_the_Holocaust,2,World War II,,,,,,,,
2701,East Asia Development Board,/wiki/East_Asia_Development_Board,2,World War II,,,,,,,,
2702,Sakhalin,/wiki/Sakhalin,2,World War II,,,,,,,,
2703,RAF Fighter Command,/wiki/RAF_Fighter_Command,2,World War II,,,,,,,,
2704,Zhejiang-Jiangxi campaign,/wiki/Zhejiang-Jiangxi_Campaign,2,World War II,,,,,,,,
2705,Western Allied invasion of Germany,/wiki/Western_Allied_invasion_of_Germany,2,World War II,,,,,,,,
2706,Operation U-Go,/wiki/Operation_U-Go,2,World War II,,,,,,,,
2707,Battle of Greece,/wiki/Battle_of_Greece,2,World War II,,,,,,,,
2708,Republic of China (1912–49),/wiki/Republic_of_China_(1912%E2%80%9349),2,World War II,,,,,,,,
2709,Malayan Campaign,/wiki/Battle_of_Malaya,2,World War II,,,,,,,,
2710,NKVD,/wiki/NKVD,2,World War II,,,,,,,,
2711,Hegemony,/wiki/Hegemony,2,World War II,,,,,,,,
2712,Arms race,/wiki/Arms_race,2,World War II,,,,,,,,
2713,Home Army,/wiki/Polish_Home_Army,2,World War II,,,,,,,,
2714,Battle of Buna–Gona,/wiki/Battle_of_Buna-Gona,2,World War II,,,,,,,,
2715,Eastern Front (World War II),/wiki/Eastern_Front_(World_War_II),2,World War II,,,,,,,,
2716,Philippines Campaign (1944–1945),/wiki/Philippines_campaign_(1944%E2%80%9345),2,World War II,,,,,,,,
2717,Antony Beevor,/wiki/Antony_Beevor,2,World War II,,,,,,,,
2718,Ruhr Pocket,/wiki/Ruhr_Pocket,2,World War II,,,,,,,,
2719,ENIAC,/wiki/ENIAC,2,World War II,,,,,,,,
2720,Denmark,/wiki/Denmark,2,World War II,,,,,,,,
2721,French Third Republic,/wiki/French_Third_Republic,2,World War II,,,,,,,,
2722,Nazi crimes against the Polish nation,/wiki/Nazi_crimes_against_ethnic_Poles,2,World War II,,,,,,,,
2723,Arakan Campaign 1942–43,/wiki/First_Arakan_Offensive,2,World War II,,,,,,,,
2724,Battle of Taranto,/wiki/Battle_of_Taranto,2,World War II,,,,,,,,
2725,Korea under Japanese rule,/wiki/Korea_under_Japanese_rule,2,World War II,,,,,,,,
2726,Second Happy Time,/wiki/Second_Happy_Time,2,World War II,,,,,,,,
2727,Liberation of Paris,/wiki/Liberation_of_Paris,2,World War II,,,,,,,,
2728,Winter War,/wiki/Winter_War,2,World War II,,,,,,,,
2729,Battle of Changsha (1942),/wiki/Battle_of_Changsha_(1942),2,World War II,,,,,,,,
2730,Belarusians,/wiki/Belarusians,2,World War II,,,,,,,,
2731,Bleiburg repatriations,/wiki/Bleiburg_tragedy,2,World War II,,,,,,,,
2732,Battle of Xuzhou,/wiki/Battle_of_Xuzhou,2,World War II,,,,,,,,
2733,Xi'an Incident,/wiki/Xi%27an_Incident,2,World War II,,,,,,,,
2734,Zaolzie,/wiki/Zaolzie,2,World War II,,,,,,,,
2735,United States Navy,/wiki/United_States_Navy,2,World War II,,,,,,,,
2736,Cryptography,/wiki/Cryptography,2,World War II,,,,,,,,
2737,Communist Party of China,/wiki/Communist_Party_of_China,2,World War II,,,,,,,,
2738,Mongolia,/wiki/Mongolia,2,World War II,,,,,,,,
2739,Japanese invasion of Manchuria,/wiki/Japanese_invasion_of_Manchuria,2,World War II,,,,,,,,
2740,History of Israel,/wiki/Creation_of_Israel,2,World War II,,,,,,,,
2741,Richard Overy,/wiki/Richard_Overy,2,World War II,,,,,,,,
2742,German–Polish Non-Aggression Pact,/wiki/German%E2%80%93Polish_Non-Aggression_Pact,2,World War II,,,,,,,,
2743,Battle of Wuhan,/wiki/Battle_of_Wuhan,2,World War II,,,,,,,,
2744,Four Policemen,/wiki/Big_Four_(World_War_II),2,World War II,,,,,,,,
2745,Anschluss,/wiki/Anschluss,2,World War II,,,,,,,,
2746,"Darwin, Northern Territory","/wiki/Darwin,_Northern_Territory",2,World War II,,,,,,,,
2747,Battle of the Kerch Peninsula,/wiki/Battle_of_the_Kerch_Peninsula,2,World War II,,,,,,,,
2748,Korea,/wiki/Korea,2,World War II,,,,,,,,
2749,Second Sino-Japanese War,/wiki/Second_Sino-Japanese_War,2,World War II,,,,,,,,
2750,Kanalkampf,/wiki/Kanalkampf,2,World War II,,,,,,,,
2751,Nation state,/wiki/Nation-states,2,World War II,,,,,,,,
2752,Saar Offensive,/wiki/Saar_Offensive,2,World War II,,,,,,,,
2753,Imperial Japanese Army,/wiki/Imperial_Japanese_Army,2,World War II,,,,,,,,
2754,Henan,/wiki/Henan,2,World War II,,,,,,,,
2755,Jassy–Kishinev Offensive,/wiki/Jassy%E2%80%93Kishinev_Offensive,2,World War II,,,,,,,,
2756,Division of Korea,/wiki/Division_of_Korea,2,World War II,,,,,,,,
2757,Siege of Sevastopol (1941–42),/wiki/Siege_of_Sevastopol_(1941%E2%80%931942),2,World War II,,,,,,,,
2758,Arab–Israeli conflict,/wiki/Arab-Israeli_conflict,2,World War II,,,,,,,,
2759,Racial policy of Nazi Germany,/wiki/Racial_policy_of_Nazi_Germany,2,World War II,,,,,,,,
2760,Stresa Front,/wiki/Stresa_Front,2,World War II,,,,,,,,
2761,Slovak National Uprising,/wiki/Slovak_National_Uprising,2,World War II,,,,,,,,
2762,Central Powers,/wiki/Central_Powers,2,World War II,,,,,,,,
2763,Satellite state,/wiki/Satellite_state,2,World War II,,,,,,,,
2764,Three Alls Policy,/wiki/Three_Alls_Policy,2,World War II,,,,,,,,
2765,Xuzhou,/wiki/Xuzhou,2,World War II,,,,,,,,
2766,Battle of France,/wiki/Battle_of_France,2,World War II,,,,,,,,
2767,Universal Declaration of Human Rights,/wiki/Universal_Declaration_of_Human_Rights,2,World War II,,,,,,,,
2768,Leningrad Oblast,/wiki/Leningrad_Oblast,2,World War II,,,,,,,,
2769,Bombing of Darwin,/wiki/Bombing_of_Darwin,2,World War II,,,,,,,,
2770,Antwerp,/wiki/Antwerp,2,World War II,,,,,,,,
2771,Russians,/wiki/Russians,2,World War II,,,,,,,,
2772,Invasion of Yugoslavia,/wiki/Invasion_of_Yugoslavia,2,World War II,,,,,,,,
2773,Albanian Kingdom (1943–44),/wiki/Albania_under_Nazi_Germany,2,World War II,,,,,,,,
2774,Battle of Okinawa,/wiki/Battle_of_Okinawa,2,World War II,,,,,,,,
2775,Slavery,/wiki/Slave_labour,2,World War II,,,,,,,,
2776,Decolonisation of Asia,/wiki/Decolonisation_of_Asia,2,World War II,,,,,,,,
2777,Naval warfare,/wiki/Naval_warfare,2,World War II,,,,,,,,
2778,Embargo,/wiki/Embargo,2,World War II,,,,,,,,
2779,Military intelligence,/wiki/Military_intelligence,2,World War II,,,,,,,,
2780,Petroleum industry in Azerbaijan,/wiki/Baku_Oil_Fields,2,World War II,,,,,,,,
2781,Bombing of Guernica,/wiki/Bombing_of_Guernica,2,World War II,,,,,,,,
2782,Treaty of Versailles,/wiki/Treaty_of_Versailles,2,World War II,,,,,,,,
2783,Attack on Pearl Harbor,/wiki/Attack_on_Pearl_Harbor,2,World War II,,,,,,,,
2784,Phase (combat),/wiki/Phase_(combat),2,World War II,,,,,,,,
2785,Canada,/wiki/Canada,2,World War II,,,,,,,,
2786,Luftwaffe,/wiki/Luftwaffe,2,World War II,,,,,,,,
2787,Mulberry harbour,/wiki/Mulberry_harbour,2,World War II,,,,,,,,
2788,Operations research,/wiki/Operations_research,2,World War II,,,,,,,,
2789,German re-armament,/wiki/German_re-armament,2,World War II,,,,,,,,
2790,Ukraine,/wiki/Ukraine,2,World War II,,,,,,,,
2791,A-A line,/wiki/A-A_line,2,World War II,,,,,,,,
2792,Pacific War,/wiki/Japanese_expansion_(1941%E2%80%931942),2,World War II,,,,,,,,
2793,Battle of the Java Sea,/wiki/Battle_of_the_Java_Sea,2,World War II,,,,,,,,
2794,Operation Torch,/wiki/Operation_Torch,2,World War II,,,,,,,,
2795,Battle of Narva (1944),/wiki/Battle_of_Narva_(1944),2,World War II,,,,,,,,
2796,Colonial empire,/wiki/Colonial_empire,2,World War II,,,,,,,,
2797,Post–World War II baby boom,/wiki/Post-World_War_II_baby_boom,2,World War II,,,,,,,,
2798,Indirect fire,/wiki/Indirect_fire,2,World War II,,,,,,,,
2799,Tanggu Truce,/wiki/Tanggu_Truce,2,World War II,,,,,,,,
2800,Military occupation,/wiki/Military_occupation,2,World War II,,,,,,,,
2801,Hungary in World War II,/wiki/Hungary_in_World_War_II,2,World War II,,,,,,,,
2802,War crimes of the Wehrmacht,/wiki/War_crimes_of_the_Wehrmacht,2,World War II,,,,,,,,
2803,Second Battle of Kharkov,/wiki/Second_Battle_of_Kharkov,2,World War II,,,,,,,,
2804,Tanks in World War II,/wiki/Tanks_in_World_War_II,2,World War II,,,,,,,,
2805,Battle of Changsha (1944),/wiki/Battle_of_Changsha_(1944),2,World War II,,,,,,,,
2806,German Instrument of Surrender,/wiki/German_instrument_of_surrender,2,World War II,,,,,,,,
2807,Gilbert and Marshall Islands campaign,/wiki/Gilbert_and_Marshall_Islands_campaign,2,World War II,,,,,,,,
2808,Kwantung Army,/wiki/Kwantung_Army,2,World War II,,,,,,,,
2809,Battles of Khalkhin Gol,/wiki/Battles_of_Khalkhin_Gol,2,World War II,,,,,,,,
2810,Estonian government-in-exile,/wiki/Estonian_Government_in_Exile#Failure_to_reestablish_independence,2,World War II,,,,,,,,
2811,Invasion of Normandy,/wiki/Invasion_of_Normandy,2,World War II,,,,,,,,
2812,German occupation of Czechoslovakia,/wiki/German_occupation_of_Czechoslovakia,2,World War II,,,,,,,,
2813,Territorial evolution of Poland,/wiki/Territorial_changes_of_Poland#World_War_II,2,World War II,,,,,,,,
2814,Operation Sea Lion,/wiki/Operation_Sealion,2,World War II,,,,,,,,
2815,List of wars and anthropogenic disasters by death toll,/wiki/List_of_wars_and_anthropogenic_disasters_by_death_toll,2,World War II,,,,,,,,
2816,Battle of the Philippine Sea,/wiki/Battle_of_the_Philippine_Sea,2,World War II,,,,,,,,
2817,Ethiopian Empire,/wiki/Ethiopian_Empire,2,World War II,,,,,,,,
2818,Battle of Manila (1945),/wiki/Battle_of_Manila_(1945),2,World War II,,,,,,,,
2819,Vichy France,/wiki/Vichy_Regime,2,World War II,,,,,,,,
2820,Battle of the Coral Sea,/wiki/Battle_of_the_Coral_Sea,2,World War II,,,,,,,,
2821,Imperial Japanese Navy,/wiki/Imperial_Japanese_Navy,2,World War II,,,,,,,,
2822,Dunkirk evacuation,/wiki/Dunkirk_evacuation,2,World War II,,,,,,,,
2823,Japanese naval codes,/wiki/Japanese_naval_codes,2,World War II,,,,,,,,
2824,Black May (1943),/wiki/Black_May_(1943),2,World War II,,,,,,,,
2825,Battle of Yenangyaung,/wiki/Battle_of_Yenangyaung,2,World War II,,,,,,,,
2826,Hedgehog (weapon),/wiki/Hedgehog_(weapon),2,World War II,,,,,,,,
2827,Dissolution of the Soviet Union,/wiki/Dissolution_of_the_Soviet_Union,2,World War II,,,,,,,,
2828,Moscow Armistice,/wiki/Moscow_Armistice,2,World War II,,,,,,,,
2829,Kingdom of Italy,/wiki/Kingdom_of_Italy,2,World War II,,,,,,,,
2830,Puppet state,/wiki/Puppet_state,2,World War II,,,,,,,,
2831,Washington Naval Treaty,/wiki/Washington_Naval_Treaty,2,World War II,,,,,,,,
2832,Codebook,/wiki/Codebook,2,World War II,,,,,,,,
2833,Lebensraum,/wiki/Lebensraum,2,World War II,,,,,,,,
2834,Case Blue,/wiki/Case_Blue,2,World War II,,,,,,,,
2835,Army Group Centre,/wiki/Army_Group_Centre,2,World War II,,,,,,,,
2836,Army Group North,/wiki/Army_Group_North,2,World War II,,,,,,,,
2837,Biological warfare,/wiki/Biological_warfare,2,World War II,,,,,,,,
2838,Italian occupation of France,/wiki/Italian-occupied_France,2,World War II,,,,,,,,
2839,Military alliance,/wiki/Military_alliance,2,World War II,,,,,,,,
2840,Battle of Shanghai,/wiki/Battle_of_Shanghai,2,World War II,,,,,,,,
2841,Geopolitics,/wiki/Geopolitics,2,World War II,,,,,,,,
2842,Philippines Campaign (1941–42),/wiki/Battle_of_the_Philippines_(1941%E2%80%9342),2,World War II,,,,,,,,
2843,Marshall Plan,/wiki/Marshall_Plan,2,World War II,,,,,,,,
2844,Materiel,/wiki/Materiel,2,World War II,,,,,,,,
2845,Manchukuo,/wiki/Manchukuo,2,World War II,,,,,,,,
2846,Bessarabia,/wiki/Bessarabia,2,World War II,,,,,,,,
2847,Casablanca Conference,/wiki/Casablanca_Conference,2,World War II,,,,,,,,
2848,Guadalcanal Campaign,/wiki/Guadalcanal_Campaign,2,World War II,,,,,,,,
2849,Sphere of influence,/wiki/Spheres_of_influence,2,World War II,,,,,,,,
2850,Royal Navy,/wiki/Royal_Navy,2,World War II,,,,,,,,
2851,Battle of Smolensk (1943),/wiki/Battle_of_Smolensk_(1943),2,World War II,,,,,,,,
2852,Anti-tank mine,/wiki/Anti-tank_mine,2,World War II,,,,,,,,
2853,Treaty of San Francisco,/wiki/Treaty_of_San_Francisco,2,World War II,,,,,,,,
2854,Oberkommando des Heeres,/wiki/Oberkommando_des_Heeres,2,World War II,,,,,,,,
2855,Pomerania,/wiki/Pomerania,2,World War II,,,,,,,,
2856,Baltic states,/wiki/Baltic_states,2,World War II,,,,,,,,
2857,Operation Battleaxe,/wiki/Operation_Battleaxe,2,World War II,,,,,,,,
2858,Amphibious warfare,/wiki/Amphibious_assault,2,World War II,,,,,,,,
2859,V-1 flying bomb,/wiki/V-1_flying_bomb,2,World War II,,,,,,,,
2860,Dutch East Indies campaign,/wiki/Netherlands_East_Indies_campaign,2,World War II,,,,,,,,
2861,German invasion of Luxembourg,/wiki/German_invasion_of_Luxembourg_in_World_War_II,2,World War II,,,,,,,,
2862,Solomon Islands,/wiki/Solomon_Islands,2,World War II,,,,,,,,
2863,Battle of Monte Cassino,/wiki/Battle_of_Monte_Cassino,2,World War II,,,,,,,,
2864,Locarno Treaties,/wiki/Locarno_treaties,2,World War II,,,,,,,,
2865,Neville Chamberlain,/wiki/Neville_Chamberlain,2,World War II,,,,,,,,
2866,Kuban,/wiki/Kuban,2,World War II,,,,,,,,
2867,Battle of Madagascar,/wiki/Battle_of_Madagascar,2,World War II,,,,,,,,
2868,Hideki Tojo,/wiki/Hideki_Tojo,2,World War II,,,,,,,,
2869,World War I reparations,/wiki/World_War_I_reparations,2,World War II,,,,,,,,
2870,Oro Province,/wiki/Oro_Province,2,World War II,,,,,,,,
2871,Revanchism,/wiki/Revanchist,2,World War II,,,,,,,,
2872,Battle of the Atlantic,/wiki/Battle_of_the_Atlantic#.27Happy_Time.27_.28June_1940_.E2.80.93_February_1941.29,2,World War II,,,,,,,,
2873,The Blitz,/wiki/The_Blitz,2,World War II,,,,,,,,
2874,Franco-Italian Agreement of 1935,/wiki/Franco-Italian_Agreement,2,World War II,,,,,,,,
